"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","Battery"
"653",695220,"Summer2018",2018,2018-07-17 03:37:00,9,7.319,1.4406,1.123,-0.132,0.163,3.46
"654",695220,"Summer2018",2018,2018-07-17 04:07:00,9,7.194,0.12433,1.139,-0.121,0.156,3.46
"655",695220,"Summer2018",2018,2018-07-17 04:37:00,9,7.174,0.39576,1.132,-0.121,0.169,3.46
"658",695220,"Summer2018",2018,2018-07-17 06:07:00,9,7.28,0.07763,1.136,-0.129,0.148,3.45
"659",695220,"Summer2018",2018,2018-07-17 06:37:00,9,7.222,2.33952,1.134,-0.129,0.152,3.46
"661",695220,"Summer2018",2018,2018-07-17 07:37:00,9,7.116,15.24541,1.134,-0.128,0.143,3.46
"662",695220,"Summer2018",2018,2018-07-17 08:07:00,9,7.271,20.38792,1.136,-0.132,0.158,3.46
"664",695220,"Summer2018",2018,2018-07-17 09:07:00,9,7.203,37.65706,1.136,-0.117,0.144,3.45
"665",695220,"Summer2018",2018,2018-07-17 09:37:00,9,7.299,49.5794,1.139,-0.111,0.158,3.46
"666",695220,"Summer2018",2018,2018-07-17 10:07:00,9,7.328,60.9618,1.139,-0.092,0.167,3.46
"667",695220,"Summer2018",2018,2018-07-17 10:37:00,9,7.271,71.81302,1.142,-0.081,0.192,3.45
"668",695220,"Summer2018",2018,2018-07-17 11:07:00,9,7.107,82.66424,1.137,-0.09,0.188,3.45
"669",695220,"Summer2018",2018,2018-07-17 11:37:00,9,7.174,94.71499,1.142,-0.097,0.236,3.46
"670",695220,"Summer2018",2018,2018-07-17 12:07:00,9,7.28,104.97083,1.136,-0.077,0.184,3.45
"671",695220,"Summer2018",2018,2018-07-17 12:37:00,9,7.491,114.04756,1.136,-0.08,0.192,3.45
"672",695220,"Summer2018",2018,2018-07-17 13:07:00,9,7.415,126.92427,1.137,-0.08,0.177,3.45
"673",695220,"Summer2018",2018,2018-07-17 13:37:00,9,7.319,25.24441,1.132,-0.097,0.188,3.45
"674",695220,"Summer2018",2018,2018-07-17 14:07:00,9,7.309,14.866,1.143,-0.081,0.188,3.45
"675",695220,"Summer2018",2018,2018-07-17 14:37:00,9,7.222,82.40157,1.144,-0.084,0.182,3.46
"676",695220,"Summer2018",2018,2018-07-17 15:07:00,9,7.261,22.73737,1.139,-0.076,0.182,3.45
"677",695220,"Summer2018",2018,2018-07-17 15:37:00,9,7.338,26.59571,1.132,-0.081,0.192,3.46
"678",695220,"Summer2018",2018,2018-07-17 16:07:00,9,7.405,67.79708,1.134,-0.077,0.19,3.46
"679",695220,"Summer2018",2018,2018-07-17 16:37:00,9,7.232,15.55478,1.139,-0.071,0.195,3.46
"680",695220,"Summer2018",2018,2018-07-17 17:07:00,9,7.165,9.76143,1.136,-0.089,0.236,3.46
"681",695220,"Summer2018",2018,2018-07-17 17:37:00,9,7.328,34.97199,1.137,-0.089,0.232,3.45
"682",695220,"Summer2018",2018,2018-07-17 18:07:00,9,7.395,17.47228,1.145,-0.097,0.236,3.45
"683",695220,"Summer2018",2018,2018-07-17 18:37:00,9,7.424,6.77282,1.137,-0.077,0.192,3.45
"684",695220,"Summer2018",2018,2018-07-17 19:07:00,9,7.395,9.14269,1.126,-0.077,0.195,3.45
"685",695220,"Summer2018",2018,2018-07-17 19:37:00,9,7.443,2.09436,1.136,-0.089,0.227,3.45
"689",695220,"Summer2018",2018,2018-07-17 21:37:00,9,7.242,0.7956,1.127,-0.084,0.183,3.45
"690",695220,"Summer2018",2018,2018-07-17 22:07:00,9,7.443,1.28884,1.127,-0.08,0.215,3.45
"691",695220,"Summer2018",2018,2018-07-17 22:37:00,9,7.52,0.81895,1.129,-0.077,0.188,3.46
"692",695220,"Summer2018",2018,2018-07-17 23:07:00,9,7.242,0.57671,1.135,-0.093,0.159,3.45
"694",695220,"Summer2018",2018,2018-07-18 00:07:00,9,7.405,0.90359,1.131,-0.089,0.163,3.45
"695",695220,"Summer2018",2018,2018-07-18 00:37:00,9,7.568,0.44537,1.142,-0.087,0.179,3.46
"701",695220,"Summer2018",2018,2018-07-18 03:37:00,9,7.174,0.67302,1.144,-0.084,0.182,3.46
"703",695220,"Summer2018",2018,2018-07-18 04:37:00,9,7.299,0.90651,1.136,-0.09,0.24,3.46
"706",695220,"Summer2018",2018,2018-07-18 06:07:00,9,7.415,3.59742,1.136,-0.105,0.184,3.45
"707",695220,"Summer2018",2018,2018-07-18 06:37:00,9,7.443,1.56902,1.135,-0.084,0.185,3.46
"708",695220,"Summer2018",2018,2018-07-18 07:07:00,9,7.29,7.50246,1.144,-0.097,0.161,3.45
"709",695220,"Summer2018",2018,2018-07-18 07:37:00,9,7.319,11.75773,1.144,-0.109,0.211,3.45
"710",695220,"Summer2018",2018,2018-07-18 08:07:00,9,7.194,14.96231,1.137,-0.088,0.167,3.45
"711",695220,"Summer2018",2018,2018-07-18 08:37:00,9,7.251,18.47334,1.137,-0.088,0.163,3.46
"712",695220,"Summer2018",2018,2018-07-18 09:07:00,9,7.319,26.96928,1.134,-0.097,0.152,3.45
"714",695220,"Summer2018",2018,2018-07-18 10:07:00,9,7.482,31.88415,1.132,-0.084,0.175,3.46
"715",695220,"Summer2018",2018,2018-07-18 10:37:00,9,7.357,44.863,1.148,-0.082,0.176,3.45
"717",695220,"Summer2018",2018,2018-07-18 11:37:00,9,7.376,92.66616,1.136,-0.101,0.174,3.45
"718",695220,"Summer2018",2018,2018-07-18 12:07:00,9,7.28,101.65534,1.127,-0.106,0.214,3.45
"719",695220,"Summer2018",2018,2018-07-18 12:37:00,9,7.347,108.68616,1.135,-0.095,0.163,3.45
"720",695220,"Summer2018",2018,2018-07-18 13:07:00,9,7.28,111.59889,1.144,-0.097,0.224,3.46
"721",695220,"Summer2018",2018,2018-07-18 13:37:00,9,7.568,120.81571,1.14,-0.082,0.184,3.46
"724",695220,"Summer2018",2018,2018-07-18 15:07:00,9,7.367,89.58416,1.14,-0.095,0.177,3.46
"725",695220,"Summer2018",2018,2018-07-18 15:37:00,9,7.453,86.44962,1.139,-0.072,0.19,3.46
"726",695220,"Summer2018",2018,2018-07-18 16:07:00,9,7.376,19.09792,1.123,-0.093,0.22,3.46
"728",695220,"Summer2018",2018,2018-07-18 17:07:00,9,7.376,45.14026,1.137,-0.087,0.169,3.45
"729",695220,"Summer2018",2018,2018-07-18 17:37:00,9,7.386,8.845,1.136,-0.087,0.158,3.45
"730",695220,"Summer2018",2018,2018-07-18 18:07:00,9,7.453,23.08759,1.129,-0.08,0.176,3.45
"731",695220,"Summer2018",2018,2018-07-18 18:37:00,9,7.424,5.21139,1.129,-0.088,0.183,3.45
"733",695220,"Summer2018",2018,2018-07-18 19:37:00,9,7.319,0.90067,1.132,-0.081,0.185,3.45
"734",695220,"Summer2018",2018,2018-07-18 20:07:00,9,7.299,1.52816,1.137,-0.085,0.184,3.45
"738",695220,"Summer2018",2018,2018-07-18 22:07:00,9,7.338,0.39868,1.135,-0.072,0.184,3.46
"739",695220,"Summer2018",2018,2018-07-18 22:37:00,9,7.222,0.78393,1.136,-0.077,0.19,3.45
"740",695220,"Summer2018",2018,2018-07-18 23:07:00,9,7.347,0.01343,1.142,-0.089,0.241,3.46
"745",695220,"Summer2018",2018,2018-07-19 01:37:00,9,7.367,0.28777,1.12,-0.08,0.182,3.45
"746",695220,"Summer2018",2018,2018-07-19 02:07:00,9,7.539,1.54859,1.123,-0.072,0.192,3.46
"747",695220,"Summer2018",2018,2018-07-19 02:37:00,9,7.29,0.27026,1.136,-0.08,0.182,3.45
"749",695220,"Summer2018",2018,2018-07-19 03:37:00,9,7.472,0.64092,1.144,-0.089,0.241,3.45
"753",695220,"Summer2018",2018,2018-07-19 05:37:00,9,7.319,1.26257,1.136,-0.072,0.176,3.45
"754",695220,"Summer2018",2018,2018-07-19 06:07:00,9,7.443,1.4873,1.137,-0.08,0.185,3.45
"755",695220,"Summer2018",2018,2018-07-19 06:37:00,9,7.434,2.60803,1.144,-0.082,0.188,3.45
"756",695220,"Summer2018",2018,2018-07-19 07:07:00,9,7.328,8.34301,1.142,-0.097,0.231,3.45
"757",695220,"Summer2018",2018,2018-07-19 07:37:00,9,7.261,13.12653,1.135,-0.081,0.183,3.45
"758",695220,"Summer2018",2018,2018-07-19 08:07:00,9,7.577,17.75538,1.139,-0.089,0.185,3.45
"759",695220,"Summer2018",2018,2018-07-19 08:37:00,9,7.338,27.56175,1.139,-0.08,0.19,3.46
"760",695220,"Summer2018",2018,2018-07-19 09:07:00,9,7.347,35.75708,1.136,-0.088,0.185,3.45
"761",695220,"Summer2018",2018,2018-07-19 09:37:00,9,7.367,36.45462,1.136,-0.08,0.191,3.46
"762",695220,"Summer2018",2018,2018-07-19 10:07:00,9,7.462,59.69514,1.148,-0.09,0.224,3.46
"763",695220,"Summer2018",2018,2018-07-19 10:37:00,9,7.424,67.99846,1.136,-0.084,0.167,3.45
"764",695220,"Summer2018",2018,2018-07-19 11:07:00,9,7.491,79.89452,1.145,-0.08,0.184,3.45
"765",695220,"Summer2018",2018,2018-07-19 11:37:00,9,7.376,91.25066,1.148,-0.095,0.172,3.45
"766",695220,"Summer2018",2018,2018-07-19 12:07:00,9,7.357,104.76945,1.134,-0.08,0.177,3.46
"767",695220,"Summer2018",2018,2018-07-19 12:37:00,9,7.415,111.72438,1.135,-0.08,0.176,3.46
"768",695220,"Summer2018",2018,2018-07-19 13:07:00,9,7.376,130.90227,1.136,-0.08,0.167,3.46
"769",695220,"Summer2018",2018,2018-07-19 13:37:00,9,7.395,28.89845,1.139,-0.077,0.168,3.45
"771",695220,"Summer2018",2018,2018-07-19 14:37:00,9,7.644,98.4741,1.136,-0.081,0.185,3.46
"772",695220,"Summer2018",2018,2018-07-19 15:07:00,9,7.577,91.27692,1.12,-0.08,0.185,3.46
"773",695220,"Summer2018",2018,2018-07-19 15:37:00,9,7.376,80.64751,1.132,-0.08,0.179,3.46
"774",695220,"Summer2018",2018,2018-07-19 16:07:00,9,7.424,72.08737,1.144,-0.08,0.182,3.46
"775",695220,"Summer2018",2018,2018-07-19 16:37:00,9,7.549,53.89012,1.137,-0.097,0.167,3.45
"776",695220,"Summer2018",2018,2018-07-19 17:07:00,9,7.434,9.05806,1.139,-0.09,0.182,3.46
"777",695220,"Summer2018",2018,2018-07-19 17:37:00,9,7.328,34.05556,1.127,-0.088,0.192,3.46
"778",695220,"Summer2018",2018,2018-07-19 18:07:00,9,7.482,24.21124,1.127,-0.077,0.187,3.46
"779",695220,"Summer2018",2018,2018-07-19 18:37:00,9,7.386,4.75609,1.136,-0.079,0.176,3.45
"780",695220,"Summer2018",2018,2018-07-19 19:07:00,9,7.405,3.99435,1.136,-0.088,0.199,3.46
"781",695220,"Summer2018",2018,2018-07-19 19:37:00,9,7.673,3.58283,1.136,-0.089,0.241,3.46
"782",695220,"Summer2018",2018,2018-07-19 20:07:00,9,7.539,0.53585,1.136,-0.08,0.185,3.46
"783",695220,"Summer2018",2018,2018-07-19 20:37:00,9,7.424,0.08639,1.143,-0.077,0.191,3.46
"788",695220,"Summer2018",2018,2018-07-19 23:07:00,9,7.539,0.19146,1.134,-0.082,0.243,3.46
"790",695220,"Summer2018",2018,2018-07-20 00:07:00,9,7.357,0.03969,1.139,-0.08,0.196,3.46
"791",695220,"Summer2018",2018,2018-07-20 00:37:00,9,7.386,0.15644,1.136,-0.08,0.193,3.46
"792",695220,"Summer2018",2018,2018-07-20 01:07:00,9,7.415,0.61173,1.132,-0.079,0.182,3.45
"795",695220,"Summer2018",2018,2018-07-20 02:37:00,9,7.29,0.08347,1.136,-0.084,0.195,3.46
"797",695220,"Summer2018",2018,2018-07-20 03:37:00,9,7.539,0.52709,1.136,-0.064,0.183,3.46
"799",695220,"Summer2018",2018,2018-07-20 04:37:00,9,7.472,1.07578,1.129,-0.066,0.191,3.45
"800",695220,"Summer2018",2018,2018-07-20 05:07:00,9,7.424,0.41911,1.148,-0.072,0.184,3.45
"801",695220,"Summer2018",2018,2018-07-20 05:37:00,9,7.405,0.71972,1.135,-0.072,0.192,3.46
"802",695220,"Summer2018",2018,2018-07-20 06:07:00,9,7.424,0.76641,1.143,-0.066,0.199,3.46
"803",695220,"Summer2018",2018,2018-07-20 06:37:00,9,7.424,1.42309,1.132,-0.08,0.193,3.45
"804",695220,"Summer2018",2018,2018-07-20 07:07:00,9,7.29,3.18882,1.132,-0.073,0.195,3.46
"805",695220,"Summer2018",2018,2018-07-20 07:37:00,9,7.51,8.25837,1.144,-0.097,0.246,3.46
"807",695220,"Summer2018",2018,2018-07-20 08:37:00,9,7.261,12.77631,1.145,-0.077,0.183,3.46
"808",695220,"Summer2018",2018,2018-07-20 09:07:00,9,7.376,19.15045,1.134,-0.068,0.187,3.46
"809",695220,"Summer2018",2018,2018-07-20 09:37:00,9,7.51,27.40999,1.126,-0.071,0.195,3.46
"810",695220,"Summer2018",2018,2018-07-20 10:07:00,9,7.558,33.57983,1.136,-0.073,0.184,3.46
"811",695220,"Summer2018",2018,2018-07-20 10:37:00,9,7.194,35.13834,1.139,-0.09,0.247,3.46
"812",695220,"Summer2018",2018,2018-07-20 11:07:00,9,7.51,35.85923,1.142,-0.089,0.231,3.46
"813",695220,"Summer2018",2018,2018-07-20 11:37:00,9,7.501,76.71329,1.142,-0.089,0.232,3.46
"814",695220,"Summer2018",2018,2018-07-20 12:07:00,9,7.338,63.02231,1.143,-0.082,0.184,3.46
"815",695220,"Summer2018",2018,2018-07-20 12:37:00,9,7.644,68.02764,1.136,-0.08,0.185,3.46
"816",695220,"Summer2018",2018,2018-07-20 13:07:00,9,7.92,63.57391,1.142,-0.084,0.192,3.46
"817",695220,"Summer2018",2018,2018-07-20 13:37:00,9,7.739,81.94627,1.135,-0.084,0.243,3.46
"818",695220,"Summer2018",2018,2018-07-20 14:07:00,9,7.52,71.14759,1.135,-0.076,0.185,3.46
"819",695220,"Summer2018",2018,2018-07-20 14:37:00,9,7.529,85.36975,1.137,-0.074,0.174,3.46
"820",695220,"Summer2018",2018,2018-07-20 15:07:00,9,7.347,82.13014,1.135,-0.077,0.183,3.46
"821",695220,"Summer2018",2018,2018-07-20 15:37:00,9,7.501,31.61856,1.143,-0.092,0.232,3.46
"822",695220,"Summer2018",2018,2018-07-20 16:07:00,9,7.462,20.13984,1.135,-0.079,0.227,3.46
"823",695220,"Summer2018",2018,2018-07-20 16:37:00,9,7.606,23.22768,1.123,-0.077,0.195,3.46
"824",695220,"Summer2018",2018,2018-07-20 17:07:00,9,7.472,20.77901,1.136,-0.077,0.208,3.46
"825",695220,"Summer2018",2018,2018-07-20 17:37:00,9,7.51,15.89625,1.144,-0.077,0.188,3.46
"826",695220,"Summer2018",2018,2018-07-20 18:07:00,9,7.606,11.64974,1.137,-0.077,0.193,3.46
"827",695220,"Summer2018",2018,2018-07-20 18:37:00,9,7.472,5.71046,1.142,-0.082,0.2,3.46
"828",695220,"Summer2018",2018,2018-07-20 19:07:00,9,7.29,4.79987,1.132,-0.073,0.184,3.45
"829",695220,"Summer2018",2018,2018-07-20 19:37:00,9,7.415,3.80172,1.129,-0.077,0.196,3.46
"830",695220,"Summer2018",2018,2018-07-20 20:07:00,9,7.596,0.38992,1.137,-0.089,0.241,3.46
"834",695220,"Summer2018",2018,2018-07-20 22:07:00,9,7.558,0.00467,1.136,-0.076,0.193,3.46
"835",695220,"Summer2018",2018,2018-07-20 22:37:00,9,7.376,0.638,1.137,-0.077,0.19,3.46
"837",695220,"Summer2018",2018,2018-07-20 23:37:00,9,7.424,1.05535,1.134,-0.073,0.192,3.46
"841",695220,"Summer2018",2018,2018-07-21 01:37:00,9,7.453,0.31404,1.135,-0.074,0.185,3.46
"843",695220,"Summer2018",2018,2018-07-21 02:37:00,9,7.453,0.08931,1.136,-0.081,0.243,3.46
"847",695220,"Summer2018",2018,2018-07-21 04:37:00,9,7.472,0.08055,1.132,-0.08,0.216,3.46
"849",695220,"Summer2018",2018,2018-07-21 05:37:00,9,7.453,0.5125,1.144,-0.074,0.169,3.46
"850",695220,"Summer2018",2018,2018-07-21 06:07:00,9,7.453,1.8638,1.127,-0.066,0.192,3.46
"852",695220,"Summer2018",2018,2018-07-21 07:07:00,9,7.415,5.46822,1.135,-0.064,0.174,3.46
"853",695220,"Summer2018",2018,2018-07-21 07:37:00,9,7.424,11.60304,1.144,-0.064,0.175,3.46
"854",695220,"Summer2018",2018,2018-07-21 08:07:00,9,7.386,22.00772,1.132,-0.058,0.184,3.46
"855",695220,"Summer2018",2018,2018-07-21 08:37:00,9,7.434,25.96822,1.135,-0.045,0.167,3.46
"856",695220,"Summer2018",2018,2018-07-21 09:07:00,9,7.577,34.77352,1.147,-0.064,0.179,3.46
"858",695220,"Summer2018",2018,2018-07-21 10:07:00,9,7.424,54.31039,1.148,-0.064,0.184,3.46
"859",695220,"Summer2018",2018,2018-07-21 10:37:00,9,7.482,66.89816,1.136,-0.056,0.175,3.46
"860",695220,"Summer2018",2018,2018-07-21 11:07:00,9,7.482,76.56152,1.12,-0.061,0.182,3.46
"861",695220,"Summer2018",2018,2018-07-21 11:37:00,9,7.472,84.57006,1.145,-0.049,0.167,3.46
"862",695220,"Summer2018",2018,2018-07-21 12:07:00,9,7.673,95.0623,1.128,-0.072,0.192,3.46
"863",695220,"Summer2018",2018,2018-07-21 12:37:00,9,7.787,71.22347,1.136,-0.068,0.204,3.46
"864",695220,"Summer2018",2018,2018-07-21 13:07:00,9,7.309,103.91431,1.136,-0.066,0.19,3.46
"865",695220,"Summer2018",2018,2018-07-21 13:37:00,9,7.539,124.54272,1.139,-0.064,0.184,3.46
"866",695220,"Summer2018",2018,2018-07-21 14:07:00,9,7.529,118.05183,1.139,-0.065,0.207,3.46
"867",695220,"Summer2018",2018,2018-07-21 14:37:00,9,7.501,26.82044,1.132,-0.085,0.227,3.46
"869",695220,"Summer2018",2018,2018-07-21 15:37:00,9,7.386,22.65856,1.136,-0.074,0.188,3.45
"870",695220,"Summer2018",2018,2018-07-21 16:07:00,9,7.491,12.87846,1.132,-0.074,0.184,3.46
"871",695220,"Summer2018",2018,2018-07-21 16:37:00,9,7.568,9.88401,1.123,-0.081,0.193,3.46
"872",695220,"Summer2018",2018,2018-07-21 17:07:00,9,7.673,18.30115,1.135,-0.079,0.192,3.46
"873",695220,"Summer2018",2018,2018-07-21 17:37:00,9,7.539,15.60148,1.12,-0.072,0.185,3.46
"874",695220,"Summer2018",2018,2018-07-21 18:07:00,9,7.568,8.57357,1.139,-0.064,0.177,3.46
"876",695220,"Summer2018",2018,2018-07-21 19:07:00,9,7.482,9.21274,1.137,-0.065,0.171,3.46
"877",695220,"Summer2018",2018,2018-07-21 19:37:00,9,7.491,3.98851,1.137,-0.073,0.184,3.45
"878",695220,"Summer2018",2018,2018-07-21 20:07:00,9,7.52,2.38622,1.136,-0.072,0.179,3.46
"879",695220,"Summer2018",2018,2018-07-21 20:37:00,9,7.568,0.13892,1.129,-0.074,0.184,3.46
"882",695220,"Summer2018",2018,2018-07-21 22:07:00,9,7.424,0.30528,1.136,-0.084,0.243,3.45
"884",695220,"Summer2018",2018,2018-07-21 23:07:00,9,7.596,0.97655,1.126,-0.074,0.192,3.46
"885",695220,"Summer2018",2018,2018-07-21 23:37:00,9,7.644,0.25858,1.144,-0.073,0.176,3.46
"886",695220,"Summer2018",2018,2018-07-22 00:07:00,9,7.558,1.30343,1.139,-0.071,0.19,3.46
"888",695220,"Summer2018",2018,2018-07-22 01:07:00,9,7.711,0.17978,1.142,-0.072,0.177,3.46
"890",695220,"Summer2018",2018,2018-07-22 02:07:00,9,7.251,1.08454,1.142,-0.068,0.188,3.46
"891",695220,"Summer2018",2018,2018-07-22 02:37:00,9,7.376,1.90757,1.139,-0.089,0.239,3.46
"892",695220,"Summer2018",2018,2018-07-22 03:07:00,9,7.51,0.387,1.144,-0.084,0.24,3.46
"893",695220,"Summer2018",2018,2018-07-22 03:37:00,9,7.424,1.00282,1.136,-0.087,0.241,3.46
"895",695220,"Summer2018",2018,2018-07-22 04:37:00,9,7.453,0.20021,1.12,-0.068,0.169,3.46
"898",695220,"Summer2018",2018,2018-07-22 06:07:00,9,7.52,0.61173,1.127,-0.064,0.198,3.46
"899",695220,"Summer2018",2018,2018-07-22 06:37:00,9,7.453,1.62155,1.136,-0.072,0.177,3.46
"901",695220,"Summer2018",2018,2018-07-22 07:37:00,9,7.663,5.1501,1.136,-0.072,0.191,3.46
"902",695220,"Summer2018",2018,2018-07-22 08:07:00,9,7.558,5.24641,1.134,-0.096,0.207,3.46
"903",695220,"Summer2018",2018,2018-07-22 08:37:00,9,7.644,7.7126,1.134,-0.097,0.201,3.46
"904",695220,"Summer2018",2018,2018-07-22 09:07:00,9,7.625,14.00502,1.142,-0.098,0.22,3.46
"905",695220,"Summer2018",2018,2018-07-22 09:37:00,9,7.52,15.59272,1.136,-0.093,0.193,3.46
"906",695220,"Summer2018",2018,2018-07-22 10:07:00,9,7.491,36.60346,1.139,-0.095,0.195,3.46
"908",695220,"Summer2018",2018,2018-07-22 11:07:00,9,7.529,48.5579,1.148,-0.104,0.243,3.46
"909",695220,"Summer2018",2018,2018-07-22 11:37:00,9,7.635,51.35097,1.134,-0.084,0.192,3.46
"910",695220,"Summer2018",2018,2018-07-22 12:07:00,9,7.606,17.96259,1.142,-0.095,0.195,3.46
"911",695220,"Summer2018",2018,2018-07-22 12:37:00,9,7.711,27.7106,1.142,-0.084,0.179,3.46
"912",695220,"Summer2018",2018,2018-07-22 13:07:00,9,7.654,58.36136,1.129,-0.084,0.184,3.46
"913",695220,"Summer2018",2018,2018-07-22 13:37:00,9,7.635,109.7456,1.144,-0.087,0.183,3.46
"914",695220,"Summer2018",2018,2018-07-22 14:07:00,9,7.367,22.37838,1.136,-0.077,0.182,3.46
"915",695220,"Summer2018",2018,2018-07-22 14:37:00,9,7.549,15.42053,1.148,-0.082,0.175,3.46
"916",695220,"Summer2018",2018,2018-07-22 15:07:00,9,7.501,4.72691,1.137,-0.077,0.177,3.46
"917",695220,"Summer2018",2018,2018-07-22 15:37:00,9,7.673,28.13087,1.136,-0.09,0.231,3.46
"918",695220,"Summer2018",2018,2018-07-22 16:07:00,9,7.549,22.55641,1.136,-0.088,0.188,3.46
"919",695220,"Summer2018",2018,2018-07-22 16:37:00,9,7.587,9.3003,1.139,-0.082,0.184,3.46
"920",695220,"Summer2018",2018,2018-07-22 17:07:00,9,7.625,1.89006,1.136,-0.074,0.177,3.46
"921",695220,"Summer2018",2018,2018-07-22 17:37:00,9,7.692,11.90949,1.135,-0.076,0.184,3.46
"922",695220,"Summer2018",2018,2018-07-22 18:07:00,9,7.539,5.59664,1.139,-0.08,0.188,3.46
"923",695220,"Summer2018",2018,2018-07-22 18:37:00,9,7.568,19.14753,1.143,-0.082,0.183,3.46
"924",695220,"Summer2018",2018,2018-07-22 19:07:00,9,7.587,6.30001,1.139,-0.073,0.184,3.46
"925",695220,"Summer2018",2018,2018-07-22 19:37:00,9,7.635,6.7699,1.144,-0.081,0.182,3.46
"926",695220,"Summer2018",2018,2018-07-22 20:07:00,9,7.682,1.8959,1.143,-0.082,0.188,3.46
"928",695220,"Summer2018",2018,2018-07-22 21:07:00,9,7.663,0.00467,1.137,-0.084,0.184,3.46
"929",695220,"Summer2018",2018,2018-07-22 21:37:00,9,7.625,0.35782,1.136,-0.09,0.241,3.46
"930",695220,"Summer2018",2018,2018-07-22 22:07:00,9,7.596,0.86273,1.137,-0.084,0.207,3.46
"932",695220,"Summer2018",2018,2018-07-22 23:07:00,9,7.462,1.17793,1.137,-0.076,0.182,3.45
"935",695220,"Summer2018",2018,2018-07-23 00:37:00,9,7.606,0.0572,1.142,-0.08,0.188,3.46
"938",695220,"Summer2018",2018,2018-07-23 02:07:00,9,7.644,0.83646,1.136,-0.074,0.179,3.46
"942",695220,"Summer2018",2018,2018-07-23 04:07:00,9,7.568,0.32279,1.136,-0.074,0.198,3.46
"943",695220,"Summer2018",2018,2018-07-23 04:37:00,9,7.587,2.00972,1.137,-0.089,0.236,3.46
"946",695220,"Summer2018",2018,2018-07-23 06:07:00,9,7.625,0.85397,1.136,-0.073,0.193,3.46
"947",695220,"Summer2018",2018,2018-07-23 06:37:00,9,7.615,1.38515,1.137,-0.08,0.185,3.46
"948",695220,"Summer2018",2018,2018-07-23 07:07:00,9,7.52,4.53136,1.128,-0.073,0.183,3.46
"949",695220,"Summer2018",2018,2018-07-23 07:37:00,9,7.587,9.50168,1.132,-0.077,0.191,3.46
"950",695220,"Summer2018",2018,2018-07-23 08:07:00,9,7.587,23.34151,1.137,-0.074,0.192,3.46
"951",695220,"Summer2018",2018,2018-07-23 08:37:00,9,7.701,14.20057,1.128,-0.08,0.185,3.46
"952",695220,"Summer2018",2018,2018-07-23 09:07:00,9,7.606,13.98459,1.136,-0.084,0.243,3.46
"953",695220,"Summer2018",2018,2018-07-23 09:37:00,9,7.51,41.29651,1.139,-0.079,0.192,3.46
"954",695220,"Summer2018",2018,2018-07-23 10:07:00,9,7.529,45.17529,1.137,-0.093,0.248,3.46
"955",695220,"Summer2018",2018,2018-07-23 10:37:00,9,7.568,36.52174,1.136,-0.077,0.184,3.46
"956",695220,"Summer2018",2018,2018-07-23 11:07:00,9,7.682,23.2306,1.137,-0.068,0.188,3.46
"957",695220,"Summer2018",2018,2018-07-23 11:37:00,9,7.635,6.20078,1.14,-0.079,0.182,3.46
"958",695220,"Summer2018",2018,2018-07-23 12:07:00,9,7.529,13.72484,1.137,-0.084,0.24,3.46
"959",695220,"Summer2018",2018,2018-07-23 12:37:00,9,7.606,8.39554,1.143,-0.093,0.241,3.46
"960",695220,"Summer2018",2018,2018-07-23 13:07:00,9,7.596,11.87447,1.135,-0.073,0.19,3.46
"961",695220,"Summer2018",2018,2018-07-23 13:37:00,9,7.654,7.84977,1.132,-0.082,0.19,3.46
"962",695220,"Summer2018",2018,2018-07-23 14:07:00,9,7.644,2.03599,1.137,-0.074,0.167,3.46
"963",695220,"Summer2018",2018,2018-07-23 14:37:00,9,7.577,3.82799,1.136,-0.079,0.185,3.46
"964",695220,"Summer2018",2018,2018-07-23 15:07:00,9,7.606,8.24086,1.127,-0.077,0.192,3.46
"965",695220,"Summer2018",2018,2018-07-23 15:37:00,9,7.635,3.52738,1.143,-0.072,0.192,3.46
"966",695220,"Summer2018",2018,2018-07-23 16:07:00,9,7.51,2.10312,1.136,-0.073,0.19,3.46
"967",695220,"Summer2018",2018,2018-07-23 16:37:00,9,7.529,1.46395,1.14,-0.088,0.239,3.46
"968",695220,"Summer2018",2018,2018-07-23 17:07:00,9,7.606,23.53121,1.136,-0.071,0.191,3.46
"969",695220,"Summer2018",2018,2018-07-23 17:37:00,9,7.739,11.49798,1.127,-0.077,0.192,3.46
"970",695220,"Summer2018",2018,2018-07-23 18:07:00,9,7.539,4.5051,1.121,-0.072,0.208,3.46
"971",695220,"Summer2018",2018,2018-07-23 18:37:00,9,7.635,1.69452,1.132,-0.09,0.249,3.46
"972",695220,"Summer2018",2018,2018-07-23 19:07:00,9,7.644,2.85027,1.144,-0.08,0.19,3.46
"973",695220,"Summer2018",2018,2018-07-23 19:37:00,9,7.606,2.12063,1.136,-0.077,0.188,3.46
"974",695220,"Summer2018",2018,2018-07-23 20:07:00,9,7.529,1.08162,1.139,-0.089,0.207,3.46
"976",695220,"Summer2018",2018,2018-07-23 21:07:00,9,7.692,0.31112,1.139,-0.089,0.231,3.46
"977",695220,"Summer2018",2018,2018-07-23 21:37:00,9,7.739,0.04261,1.129,-0.08,0.179,3.46
"979",695220,"Summer2018",2018,2018-07-23 22:37:00,9,7.606,0.2761,1.137,-0.08,0.183,3.46
