sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Sensor,Gain
240115,9,1534057920,           2018-08-12 07:12:00,           2018-08-12 01:12:00,2.96,9.903,53.69447,10
240115,9,1534059720,           2018-08-12 07:42:00,           2018-08-12 01:42:00,2.96,9.921,53.89226,10
240115,9,1534061520,           2018-08-12 08:12:00,           2018-08-12 02:12:00,2.97,9.93,53.34584,10
240115,9,1534063320,           2018-08-12 08:42:00,           2018-08-12 02:42:00,2.96,9.875,53.21323,10
240115,9,1534065120,           2018-08-12 09:12:00,           2018-08-12 03:12:00,2.97,9.875,53.90309,10
240115,9,1534066920,           2018-08-12 09:42:00,           2018-08-12 03:42:00,2.96,9.903,52.95654,10
240115,9,1534068720,           2018-08-12 10:12:00,           2018-08-12 04:12:00,2.96,9.957,50.2764,10
240115,9,1534070520,           2018-08-12 10:42:00,           2018-08-12 04:42:00,2.96,9.893,54.30713,10
240115,9,1534072320,           2018-08-12 11:12:00,           2018-08-12 05:12:00,2.96,9.903,53.27129,10
240115,9,1534074120,           2018-08-12 11:42:00,           2018-08-12 05:42:00,2.96,9.857,53.693,10
240115,9,1534075920,           2018-08-12 12:12:00,           2018-08-12 06:12:00,2.97,9.857,53.9309,10
240115,9,1534077720,           2018-08-12 12:42:00,           2018-08-12 06:42:00,2.96,9.884,53.24188,10
240115,9,1534079520,           2018-08-12 13:12:00,           2018-08-12 07:12:00,2.96,9.93,53.74533,10
240115,9,1534081320,           2018-08-12 13:42:00,           2018-08-12 07:42:00,2.96,9.903,54.23216,10
240115,9,1534083120,           2018-08-12 14:12:00,           2018-08-12 08:12:00,2.96,9.893,54.6369,10
240115,9,1534084920,           2018-08-12 14:42:00,           2018-08-12 08:42:00,2.96,9.948,54.54195,10
240115,9,1534086720,           2018-08-12 15:12:00,           2018-08-12 09:12:00,2.96,9.903,54.7709,10
240115,9,1534088520,           2018-08-12 15:42:00,           2018-08-12 09:42:00,2.96,9.811,53.50262,10
240115,9,1534090320,           2018-08-12 16:12:00,           2018-08-12 10:12:00,2.96,9.893,53.53427,10
240115,9,1534092120,           2018-08-12 16:42:00,           2018-08-12 10:42:00,2.96,9.93,52.27108,10
240115,9,1534093920,           2018-08-12 17:12:00,           2018-08-12 11:12:00,2.96,9.994,53.5947,10
240115,9,1534095720,           2018-08-12 17:42:00,           2018-08-12 11:42:00,2.96,9.966,54.06169,10
240115,9,1534097520,           2018-08-12 18:12:00,           2018-08-12 12:12:00,2.96,9.939,54.78236,10
240115,9,1534099320,           2018-08-12 18:42:00,           2018-08-12 12:42:00,2.96,10.003,55.22203,10
240115,9,1534101120,           2018-08-12 19:12:00,           2018-08-12 13:12:00,2.96,9.948,56.1901,10
240115,9,1534102920,           2018-08-12 19:42:00,           2018-08-12 13:42:00,2.96,10.03,55.7781,10
240115,9,1534104720,           2018-08-12 20:12:00,           2018-08-12 14:12:00,2.96,10.04,56.2578,10
240115,9,1534106520,           2018-08-12 20:42:00,           2018-08-12 14:42:00,2.96,10.021,55.31481,10
240115,9,1534108320,           2018-08-12 21:12:00,           2018-08-12 15:12:00,2.96,10.03,55.06413,10
240115,9,1534110120,           2018-08-12 21:42:00,           2018-08-12 15:42:00,2.96,10.003,55.99713,10
240115,9,1534111920,           2018-08-12 22:12:00,           2018-08-12 16:12:00,2.96,10.03,54.82875,10
240115,9,1534113720,           2018-08-12 22:42:00,           2018-08-12 16:42:00,2.96,9.921,53.87053,10
240115,9,1534115520,           2018-08-12 23:12:00,           2018-08-12 17:12:00,2.96,9.966,54.54726,10
240115,9,1534117320,           2018-08-12 23:42:00,           2018-08-12 17:42:00,2.96,9.976,54.02466,10
240115,9,1534119120,           2018-08-13 00:12:00,           2018-08-12 18:12:00,2.96,10.03,53.77279,10
240115,9,1534120920,           2018-08-13 00:42:00,           2018-08-12 18:42:00,2.96,10.112,52.80535,10
240115,9,1534122720,           2018-08-13 01:12:00,           2018-08-12 19:12:00,2.96,9.921,54.11667,10
240115,9,1534124520,           2018-08-13 01:42:00,           2018-08-12 19:42:00,2.96,9.903,53.56501,10
240115,9,1534126320,           2018-08-13 02:12:00,           2018-08-12 20:12:00,2.96,9.912,54.93537,10
240115,9,1534128120,           2018-08-13 02:42:00,           2018-08-12 20:42:00,2.96,9.957,51.08217,10
240115,9,1534129920,           2018-08-13 03:12:00,           2018-08-12 21:12:00,2.96,9.985,52.14798,10
240115,9,1534131720,           2018-08-13 03:42:00,           2018-08-12 21:42:00,2.96,9.976,52.63495,10
240115,9,1534133520,           2018-08-13 04:12:00,           2018-08-12 22:12:00,2.96,9.976,52.57975,10
240115,9,1534135320,           2018-08-13 04:42:00,           2018-08-12 22:42:00,2.96,9.921,52.45281,10
240115,9,1534137120,           2018-08-13 05:12:00,           2018-08-12 23:12:00,2.96,10.012,49.59611,10
240115,9,1534138920,           2018-08-13 05:42:00,           2018-08-12 23:42:00,2.96,9.985,52.78719,10
240115,9,1534140720,           2018-08-13 06:12:00,           2018-08-13 00:12:00,2.96,9.948,53.18941,10
240115,9,1534142520,           2018-08-13 06:42:00,           2018-08-13 00:42:00,2.96,9.939,54.74163,10
240115,9,1534144320,           2018-08-13 07:12:00,           2018-08-13 01:12:00,2.96,9.948,51.93321,10
240115,9,1534146120,           2018-08-13 07:42:00,           2018-08-13 01:42:00,2.96,10.003,52.74401,10
240115,9,1534147920,           2018-08-13 08:12:00,           2018-08-13 02:12:00,2.96,9.957,53.27695,10
240115,9,1534149720,           2018-08-13 08:42:00,           2018-08-13 02:42:00,2.96,9.948,51.46259,10
240115,9,1534151520,           2018-08-13 09:12:00,           2018-08-13 03:12:00,2.96,9.939,53.07909,10
240115,9,1534153320,           2018-08-13 09:42:00,           2018-08-13 03:42:00,2.96,10.021,52.719,10
240115,9,1534155120,           2018-08-13 10:12:00,           2018-08-13 04:12:00,2.96,10.012,52.52135,10
240115,9,1534156920,           2018-08-13 10:42:00,           2018-08-13 04:42:00,2.96,9.866,52.89576,10
240115,9,1534158720,           2018-08-13 11:12:00,           2018-08-13 05:12:00,2.96,9.921,52.93999,10
240115,9,1534160520,           2018-08-13 11:42:00,           2018-08-13 05:42:00,2.96,9.966,54.36938,10
240115,9,1534162320,           2018-08-13 12:12:00,           2018-08-13 06:12:00,2.96,9.93,53.4621,10
240115,9,1534164120,           2018-08-13 12:42:00,           2018-08-13 06:42:00,2.96,9.93,52.63229,10
240115,9,1534165920,           2018-08-13 13:12:00,           2018-08-13 07:12:00,2.96,9.985,52.61084,10
240115,9,1534167720,           2018-08-13 13:42:00,           2018-08-13 07:42:00,2.96,10.149,53.49298,10
240115,9,1534169520,           2018-08-13 14:12:00,           2018-08-13 08:12:00,2.96,9.884,53.30678,10
240115,9,1534171320,           2018-08-13 14:42:00,           2018-08-13 08:42:00,2.96,9.994,54.0167,10
240115,9,1534173120,           2018-08-13 15:12:00,           2018-08-13 09:12:00,2.96,10.012,54.33752,10
240115,9,1534174920,           2018-08-13 15:42:00,           2018-08-13 09:42:00,2.98,10.085,53.00908,10
240115,9,1534176720,           2018-08-13 16:12:00,           2018-08-13 10:12:00,2.96,10.003,54.3902,10
240115,9,1534178520,           2018-08-13 16:42:00,           2018-08-13 10:42:00,2.96,10.094,54.51659,10
240115,9,1534180320,           2018-08-13 17:12:00,           2018-08-13 11:12:00,2.98,10.131,55.22217,10
240115,9,1534182120,           2018-08-13 17:42:00,           2018-08-13 11:42:00,2.96,9.939,55.82952,10
240115,9,1534183920,           2018-08-13 18:12:00,           2018-08-13 12:12:00,2.96,9.875,55.36917,10
240115,9,1534185720,           2018-08-13 18:42:00,           2018-08-13 12:42:00,2.96,9.994,53.09013,10
240115,9,1534187520,           2018-08-13 19:12:00,           2018-08-13 13:12:00,2.96,10.04,55.09473,10
240115,9,1534189320,           2018-08-13 19:42:00,           2018-08-13 13:42:00,2.96,10.103,55.71752,10
240115,9,1534191120,           2018-08-13 20:12:00,           2018-08-13 14:12:00,2.96,10.103,56.01117,10
240115,9,1534192920,           2018-08-13 20:42:00,           2018-08-13 14:42:00,2.96,10.03,55.13756,10
240115,9,1534194720,           2018-08-13 21:12:00,           2018-08-13 15:12:00,2.96,10.085,55.80388,10
240115,9,1534196520,           2018-08-13 21:42:00,           2018-08-13 15:42:00,2.96,10.158,53.95249,10
240115,9,1534198320,           2018-08-13 22:12:00,           2018-08-13 16:12:00,2.96,9.948,55.69838,10
240115,9,1534200120,           2018-08-13 22:42:00,           2018-08-13 16:42:00,2.96,9.985,54.36847,10
240115,9,1534201920,           2018-08-13 23:12:00,           2018-08-13 17:12:00,2.96,10.021,51.54776,10
240115,9,1534203720,           2018-08-13 23:42:00,           2018-08-13 17:42:00,2.96,9.966,53.85048,10
240115,9,1534205520,           2018-08-14 00:12:00,           2018-08-13 18:12:00,2.96,10.049,54.53461,10
240115,9,1534207320,           2018-08-14 00:42:00,           2018-08-13 18:42:00,2.96,10.076,54.90763,10
240115,9,1534209120,           2018-08-14 01:12:00,           2018-08-13 19:12:00,2.96,10.112,53.98176,10
240115,9,1534210920,           2018-08-14 01:42:00,           2018-08-13 19:42:00,2.96,10.076,52.06435,10
240115,9,1534212720,           2018-08-14 02:12:00,           2018-08-13 20:12:00,2.96,10.103,51.44401,10
240115,9,1534214520,           2018-08-14 02:42:00,           2018-08-13 20:42:00,2.96,9.994,52.17257,10
240115,9,1534216320,           2018-08-14 03:12:00,           2018-08-13 21:12:00,2.96,10.012,53.29393,10
240115,9,1534218120,           2018-08-14 03:42:00,           2018-08-13 21:42:00,2.96,10.03,54.95654,10
240115,9,1534219920,           2018-08-14 04:12:00,           2018-08-13 22:12:00,2.96,10.067,53.29707,10
240115,9,1534221720,           2018-08-14 04:42:00,           2018-08-13 22:42:00,2.96,9.966,51.75931,10
240115,9,1534223520,           2018-08-14 05:12:00,           2018-08-13 23:12:00,2.96,10.03,53.28925,10
240115,9,1534225320,           2018-08-14 05:42:00,           2018-08-13 23:42:00,2.96,10.076,53.30783,10
240115,9,1534227120,           2018-08-14 06:12:00,           2018-08-14 00:12:00,2.96,10.194,53.68497,10
240115,9,1534228920,           2018-08-14 06:42:00,           2018-08-14 00:42:00,2.96,10.003,51.87718,10
240115,9,1534230720,           2018-08-14 07:12:00,           2018-08-14 01:12:00,2.96,9.903,53.59869,10
240115,9,1534232520,           2018-08-14 07:42:00,           2018-08-14 01:42:00,2.96,10.094,51.668,10
240115,9,1534234320,           2018-08-14 08:12:00,           2018-08-14 02:12:00,2.96,10.003,55.00412,10
240115,9,1534236120,           2018-08-14 08:42:00,           2018-08-14 02:42:00,2.96,9.994,54.98749,10
240115,9,1534237920,           2018-08-14 09:12:00,           2018-08-14 03:12:00,2.96,10.049,52.88165,10
240115,9,1534239720,           2018-08-14 09:42:00,           2018-08-14 03:42:00,2.96,10.103,51.8732,10
240115,9,1534241520,           2018-08-14 10:12:00,           2018-08-14 04:12:00,2.96,10.103,51.0974,10
240115,9,1534243320,           2018-08-14 10:42:00,           2018-08-14 04:42:00,2.96,9.976,53.0392,10
240115,9,1534245120,           2018-08-14 11:12:00,           2018-08-14 05:12:00,2.96,9.939,53.34633,10
240115,9,1534246920,           2018-08-14 11:42:00,           2018-08-14 05:42:00,2.96,9.985,53.04185,10
240115,9,1534248720,           2018-08-14 12:12:00,           2018-08-14 06:12:00,2.96,9.966,54.64654,10
240115,9,1534250520,           2018-08-14 12:42:00,           2018-08-14 06:42:00,2.96,10.021,56.08201,10
240115,9,1534252320,           2018-08-14 13:12:00,           2018-08-14 07:12:00,2.96,10.003,52.7503,10
240115,9,1534254120,           2018-08-14 13:42:00,           2018-08-14 07:42:00,2.96,10.04,53.4702,10
240115,9,1534255920,           2018-08-14 14:12:00,           2018-08-14 08:12:00,2.96,10.067,53.81946,10
240115,9,1534257720,           2018-08-14 14:42:00,           2018-08-14 08:42:00,2.96,10.067,52.74862,10
240115,9,1534259520,           2018-08-14 15:12:00,           2018-08-14 09:12:00,2.96,10.03,52.39014,10
240115,9,1534261320,           2018-08-14 15:42:00,           2018-08-14 09:42:00,2.96,10.03,56.7025,10
240115,9,1534263120,           2018-08-14 16:12:00,           2018-08-14 10:12:00,2.96,10.067,54.25871,10
240115,9,1534264920,           2018-08-14 16:42:00,           2018-08-14 10:42:00,2.96,10.076,55.00495,10
240115,9,1534266720,           2018-08-14 17:12:00,           2018-08-14 11:12:00,2.96,10.03,53.87088,10
240115,9,1534268520,           2018-08-14 17:42:00,           2018-08-14 11:42:00,2.96,10.058,54.34255,10
240115,9,1534270320,           2018-08-14 18:12:00,           2018-08-14 12:12:00,2.96,10.04,54.27052,10
240115,9,1534272120,           2018-08-14 18:42:00,           2018-08-14 12:42:00,2.96,9.985,52.57081,10
240115,9,1534273920,           2018-08-14 19:12:00,           2018-08-14 13:12:00,2.96,10.021,54.45008,10
240115,9,1534275720,           2018-08-14 19:42:00,           2018-08-14 13:42:00,2.96,10.058,54.4389,10
240115,9,1534277520,           2018-08-14 20:12:00,           2018-08-14 14:12:00,2.96,10.112,54.19451,10
240115,9,1534279320,           2018-08-14 20:42:00,           2018-08-14 14:42:00,2.96,10.03,53.39488,10
240115,9,1534281120,           2018-08-14 21:12:00,           2018-08-14 15:12:00,2.96,9.994,51.75282,10
240115,9,1534282920,           2018-08-14 21:42:00,           2018-08-14 15:42:00,2.96,10.049,52.56892,10
240115,9,1534284720,           2018-08-14 22:12:00,           2018-08-14 16:12:00,2.96,10.094,52.90338,10
240115,9,1534286520,           2018-08-14 22:42:00,           2018-08-14 16:42:00,2.96,10.021,52.26081,10
240115,9,1534288320,           2018-08-14 23:12:00,           2018-08-14 17:12:00,2.96,10.049,52.99686,10
240115,9,1534290120,           2018-08-14 23:42:00,           2018-08-14 17:42:00,2.96,10.049,52.43765,10
240115,9,1534291920,           2018-08-15 00:12:00,           2018-08-14 18:12:00,2.96,9.994,52.26892,10
240115,9,1534293720,           2018-08-15 00:42:00,           2018-08-14 18:42:00,2.96,9.957,52.88647,10
240115,9,1534295520,           2018-08-15 01:12:00,           2018-08-14 19:12:00,2.96,10.03,54.76049,10
240115,9,1534297320,           2018-08-15 01:42:00,           2018-08-14 19:42:00,2.96,10.067,52.37882,10
240115,9,1534299120,           2018-08-15 02:12:00,           2018-08-14 20:12:00,2.96,10.067,53.36393,10
240115,9,1534300920,           2018-08-15 02:42:00,           2018-08-14 20:42:00,2.96,10.021,52.46,10
240115,9,1534302720,           2018-08-15 03:12:00,           2018-08-14 21:12:00,2.96,10.085,52.92042,10
240115,9,1534304520,           2018-08-15 03:42:00,           2018-08-14 21:42:00,2.96,10.067,53.67861,10
240115,9,1534306320,           2018-08-15 04:12:00,           2018-08-14 22:12:00,2.96,10.085,53.78041,10
240115,9,1534308120,           2018-08-15 04:42:00,           2018-08-14 22:42:00,2.96,9.948,51.32866,10
240115,9,1534309920,           2018-08-15 05:12:00,           2018-08-14 23:12:00,2.96,9.966,52.39042,10
240115,9,1534311720,           2018-08-15 05:42:00,           2018-08-14 23:42:00,2.96,10.085,51.97974,10
240115,9,1534313520,           2018-08-15 06:12:00,           2018-08-15 00:12:00,2.96,10.112,53.60693,10
240115,9,1534315320,           2018-08-15 06:42:00,           2018-08-15 00:42:00,2.96,10.012,52.43667,10
240115,9,1534317120,           2018-08-15 07:12:00,           2018-08-15 01:12:00,2.96,10.003,54.31551,10
240115,9,1534318920,           2018-08-15 07:42:00,           2018-08-15 01:42:00,2.96,10.012,52.83644,10
240115,9,1534320720,           2018-08-15 08:12:00,           2018-08-15 02:12:00,2.96,10.021,53.72437,10
240115,9,1534322520,           2018-08-15 08:42:00,           2018-08-15 02:42:00,2.96,9.948,53.43981,10
240115,9,1534324320,           2018-08-15 09:12:00,           2018-08-15 03:12:00,2.96,10.03,53.88067,10
240115,9,1534326120,           2018-08-15 09:42:00,           2018-08-15 03:42:00,2.96,10.012,53.23873,10
240115,9,1534327920,           2018-08-15 10:12:00,           2018-08-15 04:12:00,2.96,10.085,53.23852,10
240115,9,1534329720,           2018-08-15 10:42:00,           2018-08-15 04:42:00,2.96,10.14,53.9659,10
240115,9,1534331520,           2018-08-15 11:12:00,           2018-08-15 05:12:00,2.96,10.04,52.37246,10
240115,9,1534333320,           2018-08-15 11:42:00,           2018-08-15 05:42:00,2.96,9.921,52.97275,10
240115,9,1534335120,           2018-08-15 12:12:00,           2018-08-15 06:12:00,2.96,9.948,53.68609,10
240115,9,1534336920,           2018-08-15 12:42:00,           2018-08-15 06:42:00,2.96,9.994,54.18675,10
240115,9,1534338720,           2018-08-15 13:12:00,           2018-08-15 07:12:00,2.96,10.076,54.13225,10
240115,9,1534340520,           2018-08-15 13:42:00,           2018-08-15 07:42:00,2.96,10.076,54.64382,10
240115,9,1534342320,           2018-08-15 14:12:00,           2018-08-15 08:12:00,2.96,10.04,54.05414,10
240115,9,1534344120,           2018-08-15 14:42:00,           2018-08-15 08:42:00,2.96,10.085,55.19848,10
240115,9,1534345920,           2018-08-15 15:12:00,           2018-08-15 09:12:00,2.96,10.076,54.94382,10
240115,9,1534347720,           2018-08-15 15:42:00,           2018-08-15 09:42:00,2.96,10.112,54.91671,10
240115,9,1534349520,           2018-08-15 16:12:00,           2018-08-15 10:12:00,2.96,10.122,54.80046,10
240115,9,1534351320,           2018-08-15 16:42:00,           2018-08-15 10:42:00,2.96,10.112,55.16774,10
240115,9,1534353120,           2018-08-15 17:12:00,           2018-08-15 11:12:00,2.96,10.04,54.50045,10
240115,9,1534354920,           2018-08-15 17:42:00,           2018-08-15 11:42:00,2.96,10.294,55.26779,10
240115,9,1534356720,           2018-08-15 18:12:00,           2018-08-15 12:12:00,2.96,10.085,54.89617,10
240115,9,1534358520,           2018-08-15 18:42:00,           2018-08-15 12:42:00,2.95,10.158,56.00551,10
240115,9,1534360320,           2018-08-15 19:12:00,           2018-08-15 13:12:00,2.96,10.276,56.03555,10
240115,9,1534362120,           2018-08-15 19:42:00,           2018-08-15 13:42:00,2.96,10.231,56.42073,10
240115,9,1534363920,           2018-08-15 20:12:00,           2018-08-15 14:12:00,2.96,10.213,56.05218,10
240115,9,1534365720,           2018-08-15 20:42:00,           2018-08-15 14:42:00,2.96,10.304,55.43372,10
240115,9,1534367520,           2018-08-15 21:12:00,           2018-08-15 15:12:00,2.95,10.076,54.6165,10
240115,9,1534369320,           2018-08-15 21:42:00,           2018-08-15 15:42:00,2.96,10.103,54.44547,10
240115,9,1534371120,           2018-08-15 22:12:00,           2018-08-15 16:12:00,2.96,10.331,54.76524,10
240115,9,1534372920,           2018-08-15 22:42:00,           2018-08-15 16:42:00,2.96,10.213,55.09117,10
240115,9,1534374720,           2018-08-15 23:12:00,           2018-08-15 17:12:00,2.96,10.149,54.25096,10
240115,9,1534376520,           2018-08-15 23:42:00,           2018-08-15 17:42:00,2.96,10.185,52.93195,10
240115,9,1534378320,           2018-08-16 00:12:00,           2018-08-15 18:12:00,2.96,10.367,54.82687,10
240115,9,1534380120,           2018-08-16 00:42:00,           2018-08-15 18:42:00,2.96,10.349,55.20924,10
240115,9,1534381920,           2018-08-16 01:12:00,           2018-08-15 19:12:00,2.96,10.204,55.64535,10
240115,9,1534383720,           2018-08-16 01:42:00,           2018-08-15 19:42:00,2.96,10.176,54.65101,10
240115,9,1534385520,           2018-08-16 02:12:00,           2018-08-15 20:12:00,2.95,10.04,55.34381,10
240115,9,1534387320,           2018-08-16 02:42:00,           2018-08-15 20:42:00,2.96,10.14,53.30057,10
240115,9,1534389120,           2018-08-16 03:12:00,           2018-08-15 21:12:00,2.95,10.267,53.7948,10
240115,9,1534390920,           2018-08-16 03:42:00,           2018-08-15 21:42:00,2.96,10.14,55.20177,10
240115,9,1534392720,           2018-08-16 04:12:00,           2018-08-15 22:12:00,2.96,10.167,53.92154,10
240115,9,1534394520,           2018-08-16 04:42:00,           2018-08-15 22:42:00,2.96,10.194,54.2432,10
240115,9,1534396320,           2018-08-16 05:12:00,           2018-08-15 23:12:00,2.96,10.222,54.90938,10
240115,9,1534398120,           2018-08-16 05:42:00,           2018-08-15 23:42:00,2.96,10.294,53.13694,10
240115,9,1534399920,           2018-08-16 06:12:00,           2018-08-16 00:12:00,2.95,10.231,52.88067,10
240115,9,1534401720,           2018-08-16 06:42:00,           2018-08-16 00:42:00,2.96,10.204,54.26221,10
240115,9,1534403520,           2018-08-16 07:12:00,           2018-08-16 01:12:00,2.96,10.085,55.10556,10
240115,9,1534405320,           2018-08-16 07:42:00,           2018-08-16 01:42:00,2.96,10.331,55.28295,10
240115,9,1534407120,           2018-08-16 08:12:00,           2018-08-16 02:12:00,2.96,10.149,55.13274,10
240115,9,1534408920,           2018-08-16 08:42:00,           2018-08-16 02:42:00,2.96,10.14,54.72668,10
240115,9,1534410720,           2018-08-16 09:12:00,           2018-08-16 03:12:00,2.96,10.213,54.66876,10
240115,9,1534412520,           2018-08-16 09:42:00,           2018-08-16 03:42:00,2.96,10.158,54.00489,10
240115,9,1534414320,           2018-08-16 10:12:00,           2018-08-16 04:12:00,2.96,10.185,54.58087,10
240115,9,1534416120,           2018-08-16 10:42:00,           2018-08-16 04:42:00,2.96,10.058,54.77999,10
240115,9,1534417920,           2018-08-16 11:12:00,           2018-08-16 05:12:00,2.96,10.185,55.15426,10
240115,9,1534419720,           2018-08-16 11:42:00,           2018-08-16 05:42:00,2.95,10.285,54.91797,10
240115,9,1534421520,           2018-08-16 12:12:00,           2018-08-16 06:12:00,2.96,10.657,54.92677,10
240115,9,1534423320,           2018-08-16 12:42:00,           2018-08-16 06:42:00,2.96,10.585,53.4746,10
240115,9,1534425120,           2018-08-16 13:12:00,           2018-08-16 07:12:00,2.96,10.864,54.11528,10
240115,9,1534426920,           2018-08-16 13:42:00,           2018-08-16 07:42:00,2.96,10.729,54.00405,10
240115,9,1534428720,           2018-08-16 14:12:00,           2018-08-16 08:12:00,2.96,10.846,54.94676,10
240115,9,1534430520,           2018-08-16 14:42:00,           2018-08-16 08:42:00,2.96,10.702,56.27596,10
240115,9,1534432320,           2018-08-16 15:12:00,           2018-08-16 09:12:00,2.95,10.801,55.79584,10
240115,9,1534434120,           2018-08-16 15:42:00,           2018-08-16 09:42:00,2.96,10.954,56.17927,10
240115,9,1534435920,           2018-08-16 16:12:00,           2018-08-16 10:12:00,2.95,10.999,55.45434,10
240115,9,1534437720,           2018-08-16 16:42:00,           2018-08-16 10:42:00,2.96,11.017,55.58799,10
240115,9,1534439520,           2018-08-16 17:12:00,           2018-08-16 11:12:00,2.95,10.945,55.8669,10
240115,9,1534441320,           2018-08-16 17:42:00,           2018-08-16 11:42:00,2.95,10.891,56.27666,10
240115,9,1534443120,           2018-08-16 18:12:00,           2018-08-16 12:12:00,2.95,10.846,55.81904,10
240115,9,1534444920,           2018-08-16 18:42:00,           2018-08-16 12:42:00,2.95,10.81,56.21085,10
240115,9,1534446720,           2018-08-16 19:12:00,           2018-08-16 13:12:00,2.95,10.828,56.96296,10
240115,9,1534448520,           2018-08-16 19:42:00,           2018-08-16 13:42:00,2.96,10.999,56.69754,10
240115,9,1534450320,           2018-08-16 20:12:00,           2018-08-16 14:12:00,2.96,11.017,55.38677,10
240115,9,1534452120,           2018-08-16 20:42:00,           2018-08-16 14:42:00,2.95,11.044,54.62893,10
240115,9,1534453920,           2018-08-16 21:12:00,           2018-08-16 15:12:00,2.96,10.99,53.47188,10
240115,9,1534455720,           2018-08-16 21:42:00,           2018-08-16 15:42:00,2.95,10.855,0.021906,100
240115,9,1534457520,           2018-08-16 22:12:00,           2018-08-16 16:12:00,2.93,10.891,54.33319,10
240115,9,1534459320,           2018-08-16 22:42:00,           2018-08-16 16:42:00,2.95,10.801,53.2599,10
240115,9,1534461120,           2018-08-16 23:12:00,           2018-08-16 17:12:00,2.95,10.99,54.03353,10
240115,9,1534462920,           2018-08-16 23:42:00,           2018-08-16 17:42:00,2.95,11.026,53.73185,10
240115,9,1534464720,           2018-08-17 00:12:00,           2018-08-16 18:12:00,2.95,11.098,54.32502,10
240115,9,1534466520,           2018-08-17 00:42:00,           2018-08-16 18:42:00,2.96,10.828,53.82198,10
240115,9,1534468320,           2018-08-17 01:12:00,           2018-08-16 19:12:00,2.96,10.756,53.70719,10
240115,9,1534470120,           2018-08-17 01:42:00,           2018-08-16 19:42:00,2.96,10.972,53.10026,10
240115,9,1534471920,           2018-08-17 02:12:00,           2018-08-16 20:12:00,2.95,11.089,52.97066,10
240115,9,1534473720,           2018-08-17 02:42:00,           2018-08-16 20:42:00,2.95,10.846,52.46957,10
240115,9,1534475520,           2018-08-17 03:12:00,           2018-08-16 21:12:00,2.95,10.936,53.07825,10
240115,9,1534477320,           2018-08-17 03:42:00,           2018-08-16 21:42:00,2.95,10.99,52.98687,10
240115,9,1534479120,           2018-08-17 04:12:00,           2018-08-16 22:12:00,2.95,11.125,54.77768,10
240115,9,1534480920,           2018-08-17 04:42:00,           2018-08-16 22:42:00,2.95,11.098,53.63872,10
240115,9,1534482720,           2018-08-17 05:12:00,           2018-08-16 23:12:00,2.95,11.08,52.36785,10
240115,9,1534484520,           2018-08-17 05:42:00,           2018-08-16 23:42:00,2.95,10.702,53.15252,10
240115,9,1534486320,           2018-08-17 06:12:00,           2018-08-17 00:12:00,2.95,10.882,53.19632,10
240115,9,1534488120,           2018-08-17 06:42:00,           2018-08-17 00:42:00,2.95,10.909,52.83106,10
240115,9,1534489920,           2018-08-17 07:12:00,           2018-08-17 01:12:00,2.95,10.918,51.88808,10
240115,9,1534491720,           2018-08-17 07:42:00,           2018-08-17 01:42:00,2.95,10.945,53.42185,10
240115,9,1534493520,           2018-08-17 08:12:00,           2018-08-17 02:12:00,2.96,11.008,54.95479,10
240115,9,1534495320,           2018-08-17 08:42:00,           2018-08-17 02:42:00,2.96,10.981,54.11793,10
240115,9,1534497120,           2018-08-17 09:12:00,           2018-08-17 03:12:00,2.96,11.026,54.31593,10
240115,9,1534498920,           2018-08-17 09:42:00,           2018-08-17 03:42:00,2.95,11.053,51.94586,10
240115,9,1534500720,           2018-08-17 10:12:00,           2018-08-17 04:12:00,2.95,10.945,53.17942,10
240115,9,1534502520,           2018-08-17 10:42:00,           2018-08-17 04:42:00,2.95,10.819,53.60113,10
240115,9,1534504320,           2018-08-17 11:12:00,           2018-08-17 05:12:00,2.96,10.855,53.00852,10
240115,9,1534506120,           2018-08-17 11:42:00,           2018-08-17 05:42:00,2.95,10.936,52.96996,10
240115,9,1534507920,           2018-08-17 12:12:00,           2018-08-17 06:12:00,2.95,11.035,54.03437,10
240115,9,1534509720,           2018-08-17 12:42:00,           2018-08-17 06:42:00,2.95,10.99,54.23552,10
240115,9,1534511520,           2018-08-17 13:12:00,           2018-08-17 07:12:00,2.95,10.891,54.98679,10
240115,9,1534513320,           2018-08-17 13:42:00,           2018-08-17 07:42:00,2.95,10.9,53.55802,10
240115,9,1534515120,           2018-08-17 14:12:00,           2018-08-17 08:12:00,2.96,10.846,54.31929,10
240115,9,1534516920,           2018-08-17 14:42:00,           2018-08-17 08:42:00,2.95,10.882,55.18053,10
240115,9,1534518720,           2018-08-17 15:12:00,           2018-08-17 09:12:00,2.95,10.954,54.94145,10
240115,9,1534520520,           2018-08-17 15:42:00,           2018-08-17 09:42:00,2.96,11.044,54.43806,10
240115,9,1534522320,           2018-08-17 16:12:00,           2018-08-17 10:12:00,2.96,10.927,54.07482,10
240115,9,1534524120,           2018-08-17 16:42:00,           2018-08-17 10:42:00,2.95,10.891,53.86599,10
240115,9,1534525920,           2018-08-17 17:12:00,           2018-08-17 11:12:00,2.95,10.954,54.18221,10
240115,9,1534527720,           2018-08-17 17:42:00,           2018-08-17 11:42:00,2.95,10.909,53.58171,10
240115,9,1534529520,           2018-08-17 18:12:00,           2018-08-17 12:12:00,2.95,11.026,55.2133,10
