Sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,PAR,Acceleration.X,Acceleration.Y,Acceleration.Z
695220,9,1531021020,           2018-07-08 03:37:00,           2018-07-07 21:37:00,3.45,6.466,-0.56737,1.136,-0.065,0.24
695220,9,1531022820,           2018-07-08 04:07:00,           2018-07-07 22:07:00,3.45,6.495,-0.88841,1.136,-0.064,0.233
695220,9,1531024620,           2018-07-08 04:37:00,           2018-07-07 22:37:00,3.45,6.417,0.49207,1.143,-0.064,0.231
695220,9,1531026420,           2018-07-08 05:07:00,           2018-07-07 23:07:00,3.45,6.524,-0.11791,1.136,-0.063,0.239
695220,9,1531028220,           2018-07-08 05:37:00,           2018-07-07 23:37:00,3.45,6.573,-1.4371,1.136,-0.061,0.232
695220,9,1531030020,           2018-07-08 06:07:00,           2018-07-08 00:07:00,3.45,6.563,0.73723,1.143,-0.049,0.211
695220,9,1531031820,           2018-07-08 06:37:00,           2018-07-08 00:37:00,3.45,6.456,0.08639,1.144,-0.048,0.196
695220,9,1531033620,           2018-07-08 07:07:00,           2018-07-08 01:07:00,3.45,6.505,0.70804,1.132,-0.043,0.211
695220,9,1531035420,           2018-07-08 07:37:00,           2018-07-08 01:37:00,3.45,6.612,0.49791,1.144,-0.048,0.207
695220,9,1531037220,           2018-07-08 08:07:00,           2018-07-08 02:07:00,3.45,6.368,-0.78918,1.131,-0.049,0.228
695220,9,1531039020,           2018-07-08 08:37:00,           2018-07-08 02:37:00,3.45,6.309,-1.63556,1.129,-0.049,0.22
695220,9,1531040820,           2018-07-08 09:07:00,           2018-07-08 03:07:00,3.45,6.495,-0.01576,1.142,-0.052,0.209
695220,9,1531042620,           2018-07-08 09:37:00,           2018-07-08 03:37:00,3.45,6.544,-0.12667,1.127,-0.045,0.184
695220,9,1531044420,           2018-07-08 10:07:00,           2018-07-08 04:07:00,3.45,6.661,-0.65784,1.136,-0.049,0.209
695220,9,1531046220,           2018-07-08 10:37:00,           2018-07-08 04:37:00,3.45,6.544,-0.14418,1.132,-0.05,0.207
695220,9,1531048020,           2018-07-08 11:07:00,           2018-07-08 05:07:00,3.45,6.446,-0.58488,1.171,-0.057,0.24
695220,9,1531049820,           2018-07-08 11:37:00,           2018-07-08 05:37:00,3.45,6.456,2.10895,1.103,-0.049,0.192
695220,9,1531051620,           2018-07-08 12:07:00,           2018-07-08 06:07:00,3.45,6.515,1.2363,1.12,-0.063,0.24
695220,9,1531053420,           2018-07-08 12:37:00,           2018-07-08 06:37:00,3.45,6.505,-0.33097,1.158,-0.049,0.179
695220,9,1531055220,           2018-07-08 13:07:00,           2018-07-08 07:07:00,3.45,6.612,0.94445,1.107,-0.058,0.044
695220,9,1531057020,           2018-07-08 13:37:00,           2018-07-08 07:37:00,3.45,6.426,3.971,1.111,-0.049,0.177
695220,9,1531058820,           2018-07-08 14:07:00,           2018-07-08 08:07:00,3.45,6.436,5.54994,1.136,-0.04,0.179
695220,9,1531060620,           2018-07-08 14:37:00,           2018-07-08 08:37:00,3.45,6.456,9.5834,1.159,-0.039,0.172
695220,9,1531062420,           2018-07-08 15:07:00,           2018-07-08 09:07:00,3.45,6.475,9.8519,1.136,-0.049,0.287
695220,9,1531064220,           2018-07-08 15:37:00,           2018-07-08 09:37:00,3.45,6.515,14.79595,1.136,-0.039,0.224
695220,9,1531066020,           2018-07-08 16:07:00,           2018-07-08 10:07:00,3.45,6.456,23.90479,1.136,-0.064,0.275
695220,9,1531067820,           2018-07-08 16:37:00,           2018-07-08 10:37:00,3.45,6.495,24.98466,1.127,-0.081,0.271
695220,9,1531069620,           2018-07-08 17:07:00,           2018-07-08 11:07:00,3.45,6.554,5.17345,1.137,-0.061,0.248
695220,9,1531071420,           2018-07-08 17:37:00,           2018-07-08 11:37:00,3.45,6.573,5.19971,1.12,-0.08,0.275
695220,9,1531073220,           2018-07-08 18:07:00,           2018-07-08 12:07:00,3.45,6.583,36.21821,1.134,-0.072,0.263
695220,9,1531075020,           2018-07-08 18:37:00,           2018-07-08 12:37:00,3.45,6.515,34.19273,1.139,-0.084,0.263
695220,9,1531076820,           2018-07-08 19:07:00,           2018-07-08 13:07:00,3.45,6.426,37.50238,1.136,-0.097,0.279
695220,9,1531078620,           2018-07-08 19:37:00,           2018-07-08 13:37:00,3.45,6.505,4.84949,1.136,-0.079,0.264
695220,9,1531080420,           2018-07-08 20:07:00,           2018-07-08 14:07:00,3.45,6.426,35.1471,1.132,-0.068,0.24
695220,9,1531082220,           2018-07-08 20:37:00,           2018-07-08 14:37:00,3.45,6.475,8.20583,1.129,-0.064,0.241
695220,9,1531084020,           2018-07-08 21:07:00,           2018-07-08 15:07:00,3.45,6.524,5.92644,1.139,-0.089,0.316
695220,9,1531085820,           2018-07-08 21:37:00,           2018-07-08 15:37:00,3.45,6.593,2.35703,1.135,-0.077,0.263
695220,9,1531087620,           2018-07-08 22:07:00,           2018-07-08 16:07:00,3.45,6.456,0.94153,1.136,-0.064,0.247
695220,9,1531089420,           2018-07-08 22:37:00,           2018-07-08 16:37:00,3.45,6.583,2.03599,1.136,-0.071,0.239
695220,9,1531091220,           2018-07-08 23:07:00,           2018-07-08 17:07:00,3.45,6.495,3.3114,1.136,-0.057,0.238
695220,9,1531093020,           2018-07-08 23:37:00,           2018-07-08 17:37:00,3.45,6.563,0.71972,1.132,-0.064,0.243
695220,9,1531094820,           2018-07-09 00:07:00,           2018-07-08 18:07:00,3.45,6.407,1.0787,1.136,-0.063,0.24
695220,9,1531096620,           2018-07-09 00:37:00,           2018-07-08 18:37:00,3.45,6.475,0.88316,1.136,-0.064,0.233
695220,9,1531098420,           2018-07-09 01:07:00,           2018-07-08 19:07:00,3.45,6.446,0.90067,1.139,-0.069,0.239
695220,9,1531100220,           2018-07-09 01:37:00,           2018-07-08 19:37:00,3.45,6.436,1.52232,1.136,-0.071,0.247
695220,9,1531102020,           2018-07-09 02:07:00,           2018-07-08 20:07:00,3.45,6.495,0.72264,1.132,-0.069,0.259
695220,9,1531103820,           2018-07-09 02:37:00,           2018-07-08 20:37:00,3.45,6.544,-0.01576,1.135,-0.066,0.252
695220,9,1531105620,           2018-07-09 03:07:00,           2018-07-08 21:07:00,3.45,6.544,0.14184,1.135,-0.055,0.23
695220,9,1531107420,           2018-07-09 03:37:00,           2018-07-08 21:37:00,3.45,6.456,-0.05954,1.135,-0.064,0.236
695220,9,1531109220,           2018-07-09 04:07:00,           2018-07-08 22:07:00,3.45,6.426,0.58546,1.136,-0.058,0.236
695220,9,1531111020,           2018-07-09 04:37:00,           2018-07-08 22:37:00,3.45,6.544,-1.42835,1.134,-0.064,0.284
695220,9,1531112820,           2018-07-09 05:07:00,           2018-07-08 23:07:00,3.45,6.466,-0.61407,1.132,-0.058,0.238
695220,9,1531114620,           2018-07-09 05:37:00,           2018-07-08 23:37:00,3.45,6.358,0.35198,1.137,-0.055,0.222
695220,9,1531116420,           2018-07-09 06:07:00,           2018-07-09 00:07:00,3.45,6.426,0.08347,1.136,-0.048,0.212
695220,9,1531118220,           2018-07-09 06:37:00,           2018-07-09 00:37:00,3.45,6.524,0.74598,1.136,-0.056,0.231
695220,9,1531120020,           2018-07-09 07:07:00,           2018-07-09 01:07:00,3.45,6.544,-0.18796,1.132,-0.056,0.231
695220,9,1531121820,           2018-07-09 07:37:00,           2018-07-09 01:37:00,3.45,6.573,-1.06352,1.136,-0.052,0.236
695220,9,1531123620,           2018-07-09 08:07:00,           2018-07-09 02:07:00,3.45,6.426,0.7635,1.135,-0.058,0.246
695220,9,1531125420,           2018-07-09 08:37:00,           2018-07-09 02:37:00,3.45,6.417,-1.40792,1.134,-0.061,0.287
695220,9,1531127220,           2018-07-09 09:07:00,           2018-07-09 03:07:00,3.45,6.475,-0.03327,1.136,-0.061,0.238
695220,9,1531129020,           2018-07-09 09:37:00,           2018-07-09 03:37:00,3.45,6.456,0.41911,1.134,-0.057,0.24
695220,9,1531130820,           2018-07-09 10:07:00,           2018-07-09 04:07:00,3.45,6.534,-0.20547,1.143,-0.073,0.291
695220,9,1531132620,           2018-07-09 10:37:00,           2018-07-09 04:37:00,3.45,6.524,-0.78042,1.135,-0.064,0.286
695220,9,1531134420,           2018-07-09 11:07:00,           2018-07-09 05:07:00,3.45,6.348,-0.87382,1.132,-0.061,0.243
695220,9,1531136220,           2018-07-09 11:37:00,           2018-07-09 05:37:00,3.45,6.328,-0.5411,1.139,-0.071,0.263
695220,9,1531138020,           2018-07-09 12:07:00,           2018-07-09 06:07:00,3.45,6.377,-0.14126,1.136,-0.061,0.252
695220,9,1531139820,           2018-07-09 12:37:00,           2018-07-09 06:37:00,3.45,6.466,2.05934,1.132,-0.061,0.247
695220,9,1531141620,           2018-07-09 13:07:00,           2018-07-09 07:07:00,3.45,6.583,3.71708,1.136,-0.073,0.283
695220,9,1531143420,           2018-07-09 13:37:00,           2018-07-09 07:37:00,3.45,6.515,5.4799,1.14,-0.072,0.3
695220,9,1531145220,           2018-07-09 14:07:00,           2018-07-09 08:07:00,3.45,6.495,7.54916,1.139,-0.066,0.243
695220,9,1531147020,           2018-07-09 14:37:00,           2018-07-09 08:37:00,3.45,6.466,11.61472,1.129,-0.068,0.248
695220,9,1531148820,           2018-07-09 15:07:00,           2018-07-09 09:07:00,3.45,6.456,11.57969,1.145,-0.089,0.271
695220,9,1531150620,           2018-07-09 15:37:00,           2018-07-09 09:37:00,3.45,6.475,13.78905,1.148,-0.084,0.27
695220,9,1531152420,           2018-07-09 16:07:00,           2018-07-09 10:07:00,3.45,6.612,18.90821,1.131,-0.08,0.262
695220,9,1531154220,           2018-07-09 16:37:00,           2018-07-09 10:37:00,3.45,6.446,23.83766,1.131,-0.073,0.27
695220,9,1531156020,           2018-07-09 17:07:00,           2018-07-09 11:07:00,3.45,6.475,30.84222,1.137,-0.074,0.264
695220,9,1531157820,           2018-07-09 17:37:00,           2018-07-09 11:37:00,3.45,6.407,35.72206,1.144,-0.073,0.255
695220,9,1531159620,           2018-07-09 18:07:00,           2018-07-09 12:07:00,3.45,6.446,30.11258,1.135,-0.093,0.28
695220,9,1531161420,           2018-07-09 18:37:00,           2018-07-09 12:37:00,3.45,6.583,32.40073,1.128,-0.087,0.265
695220,9,1531163220,           2018-07-09 19:07:00,           2018-07-09 13:07:00,3.45,6.505,34.4233,1.134,-0.057,0.227
695220,9,1531165020,           2018-07-09 19:37:00,           2018-07-09 13:37:00,3.45,6.485,37.35645,1.127,-0.084,0.295
695220,9,1531166820,           2018-07-09 20:07:00,           2018-07-09 14:07:00,3.45,6.563,34.51669,1.136,-0.087,0.304
695220,9,1531168620,           2018-07-09 20:37:00,           2018-07-09 14:37:00,3.45,6.495,32.18476,1.143,-0.058,0.248
695220,9,1531170420,           2018-07-09 21:07:00,           2018-07-09 15:07:00,3.45,6.524,28.29431,1.136,-0.08,0.292
695220,9,1531172220,           2018-07-09 21:37:00,           2018-07-09 15:37:00,3.45,6.534,28.32058,1.148,-0.08,0.048
695220,9,1531174020,           2018-07-09 22:07:00,           2018-07-09 16:07:00,3.45,6.446,22.88329,1.136,-0.068,0.243
695220,9,1531175820,           2018-07-09 22:37:00,           2018-07-09 16:37:00,3.45,6.485,17.83126,1.136,-0.063,0.24
695220,9,1531177620,           2018-07-09 23:07:00,           2018-07-09 17:07:00,3.45,6.475,17.88963,1.139,-0.058,0.236
695220,9,1531179420,           2018-07-09 23:37:00,           2018-07-09 17:37:00,3.45,6.534,10.1496,1.144,-0.077,0.267
695220,9,1531181220,           2018-07-10 00:07:00,           2018-07-09 18:07:00,3.45,6.544,7.68925,1.14,-0.068,0.241
695220,9,1531183020,           2018-07-10 00:37:00,           2018-07-09 18:37:00,3.45,6.515,2.78314,1.136,-0.068,0.239
695220,9,1531184820,           2018-07-10 01:07:00,           2018-07-09 19:07:00,3.45,6.534,1.9426,1.142,-0.064,0.255
695220,9,1531186620,           2018-07-10 01:37:00,           2018-07-09 19:37:00,3.45,6.544,-0.20547,1.14,-0.063,0.23
695220,9,1531188420,           2018-07-10 02:07:00,           2018-07-09 20:07:00,3.45,6.485,0.75182,1.136,-0.064,0.244
695220,9,1531190220,           2018-07-10 02:37:00,           2018-07-09 20:37:00,3.45,6.475,-1.57719,1.134,-0.061,0.243
695220,9,1531192020,           2018-07-10 03:07:00,           2018-07-09 21:07:00,3.45,6.475,-1.06352,1.134,-0.058,0.231
695220,9,1531193820,           2018-07-10 03:37:00,           2018-07-09 21:37:00,3.45,6.495,0.32571,1.139,-0.071,0.294
695220,9,1531195620,           2018-07-10 04:07:00,           2018-07-09 22:07:00,3.45,6.612,-0.60239,1.144,-0.064,0.235
695220,9,1531197420,           2018-07-10 04:37:00,           2018-07-09 22:37:00,3.45,6.515,-1.66183,1.136,-0.058,0.243
695220,9,1531199220,           2018-07-10 05:07:00,           2018-07-09 23:07:00,3.45,6.407,-0.93219,1.136,-0.057,0.224
695220,9,1531201020,           2018-07-10 05:37:00,           2018-07-09 23:37:00,3.45,6.505,-0.3368,1.136,-0.049,0.223
695220,9,1531202820,           2018-07-10 06:07:00,           2018-07-10 00:07:00,3.45,6.544,-0.07705,1.136,-0.057,0.23
695220,9,1531204620,           2018-07-10 06:37:00,           2018-07-10 00:37:00,3.45,6.515,0.08639,1.136,-0.061,0.233
695220,9,1531206420,           2018-07-10 07:07:00,           2018-07-10 01:07:00,3.45,6.524,-0.007,1.127,-0.058,0.233
695220,9,1531208220,           2018-07-10 07:37:00,           2018-07-10 01:37:00,3.45,6.534,-0.0537,1.139,-0.061,0.24
695220,9,1531210020,           2018-07-10 08:07:00,           2018-07-10 02:07:00,3.45,6.583,0.22648,1.136,-0.057,0.23
695220,9,1531211820,           2018-07-10 08:37:00,           2018-07-10 02:37:00,3.45,6.602,0.76058,1.132,-0.058,0.24
695220,9,1531213620,           2018-07-10 09:07:00,           2018-07-10 03:07:00,3.45,6.485,-0.48857,1.135,-0.056,0.224
695220,9,1531215420,           2018-07-10 09:37:00,           2018-07-10 03:37:00,3.45,6.466,-0.6345,1.135,-0.064,0.243
695220,9,1531217220,           2018-07-10 10:07:00,           2018-07-10 04:07:00,3.45,6.495,1.56026,1.139,-0.057,0.233
695220,9,1531219020,           2018-07-10 10:37:00,           2018-07-10 04:37:00,3.45,6.563,-1.46629,1.136,-0.05,0.227
695220,9,1531220820,           2018-07-10 11:07:00,           2018-07-10 05:07:00,3.45,6.485,0.06596,1.137,-0.052,0.211
695220,9,1531222620,           2018-07-10 11:37:00,           2018-07-10 05:37:00,3.45,6.466,-0.76875,1.136,-0.04,0.211
695220,9,1531224420,           2018-07-10 12:07:00,           2018-07-10 06:07:00,3.45,6.485,0.85981,1.132,-0.047,0.199
695220,9,1531226220,           2018-07-10 12:37:00,           2018-07-10 06:37:00,3.45,6.407,-0.28135,1.151,-0.041,0.192
695220,9,1531228020,           2018-07-10 13:07:00,           2018-07-10 07:07:00,3.45,6.436,2.10312,1.134,-0.06,0.252
695220,9,1531229820,           2018-07-10 13:37:00,           2018-07-10 07:37:00,3.45,6.544,5.87974,1.136,-0.057,0.233
695220,9,1531231620,           2018-07-10 14:07:00,           2018-07-10 08:07:00,3.45,6.475,6.55685,1.137,-0.045,0.166
695220,9,1531233420,           2018-07-10 14:37:00,           2018-07-10 08:37:00,3.45,6.466,9.29446,1.107,-0.045,0.19
695220,9,1531235220,           2018-07-10 15:07:00,           2018-07-10 09:07:00,3.45,6.632,14.86892,1.139,-0.04,0.184
695220,9,1531242420,           2018-07-10 17:07:00,           2018-07-10 11:07:00,3.45,6.377,19.99683,1.142,-0.087,0.204
695220,9,1531244220,           2018-07-10 17:37:00,           2018-07-10 11:37:00,3.46,7.078,68.39538,1.136,-0.088,0.158
695220,9,1531246020,           2018-07-10 18:07:00,           2018-07-10 12:07:00,3.45,7.01,75.23066,1.132,-0.064,0.193
695220,9,1531247820,           2018-07-10 18:37:00,           2018-07-10 12:37:00,3.46,7.097,83.963,1.135,-0.127,0.12
695220,9,1531249620,           2018-07-10 19:07:00,           2018-07-10 13:07:00,3.46,7.136,92.73912,1.123,-0.136,0.134
695220,9,1531251420,           2018-07-10 19:37:00,           2018-07-10 13:37:00,3.45,7.328,33.00196,1.135,-0.137,0.134
695220,9,1531253220,           2018-07-10 20:07:00,           2018-07-10 14:07:00,3.45,7.347,80.80803,1.132,-0.16,0.124
695220,9,1531255020,           2018-07-10 20:37:00,           2018-07-10 14:37:00,3.46,6.778,64.66254,1.127,-0.177,0.179
695220,9,1531256820,           2018-07-10 21:07:00,           2018-07-10 15:07:00,3.45,6.894,63.25579,1.134,-0.136,0.143
695220,9,1531258620,           2018-07-10 21:37:00,           2018-07-10 15:37:00,3.45,7.232,50.884,1.112,-0.16,0.14
695220,9,1531260420,           2018-07-10 22:07:00,           2018-07-10 16:07:00,3.45,7.145,40.99882,1.131,-0.177,0.121
695220,9,1531262220,           2018-07-10 22:37:00,           2018-07-10 16:37:00,3.45,7.059,33.39012,1.135,-0.164,0.176
695220,9,1531264020,           2018-07-10 23:07:00,           2018-07-10 17:07:00,3.45,7.088,27.89739,1.136,-0.156,0.195
695220,9,1531265820,           2018-07-10 23:37:00,           2018-07-10 17:37:00,3.45,7.107,20.73231,1.135,-0.14,0.127
695220,9,1531267620,           2018-07-11 00:07:00,           2018-07-10 18:07:00,3.45,7.078,14.72299,1.132,-0.137,0.134
695220,9,1531269420,           2018-07-11 00:37:00,           2018-07-10 18:37:00,3.45,6.962,2.18776,1.139,-0.145,0.145
695220,9,1531271220,           2018-07-11 01:07:00,           2018-07-10 19:07:00,3.45,7.039,-0.08289,1.134,-0.141,0.135
695220,9,1531273020,           2018-07-11 01:37:00,           2018-07-10 19:37:00,3.45,7.242,3.12753,1.134,-0.138,0.12
695220,9,1531274820,           2018-07-11 02:07:00,           2018-07-10 20:07:00,3.45,7.386,-0.76583,1.136,-0.141,0.118
695220,9,1531276620,           2018-07-11 02:37:00,           2018-07-10 20:37:00,3.45,7.059,-0.46522,1.127,-0.153,0.179
695220,9,1531278420,           2018-07-11 03:07:00,           2018-07-10 21:07:00,3.45,7.02,-0.95846,1.136,-0.145,0.167
695220,9,1531280220,           2018-07-11 03:37:00,           2018-07-10 21:37:00,3.45,7.126,1.23922,1.135,-0.152,0.193
695220,9,1531282020,           2018-07-11 04:07:00,           2018-07-10 22:07:00,3.45,7.088,-0.4944,1.127,-0.136,0.142
695220,9,1531283820,           2018-07-11 04:37:00,           2018-07-10 22:37:00,3.45,7.068,0.66135,1.132,-0.128,0.143
695220,9,1531285620,           2018-07-11 05:07:00,           2018-07-10 23:07:00,3.45,7.059,0.77517,1.136,-0.13,0.147
695220,9,1531287420,           2018-07-11 05:37:00,           2018-07-10 23:37:00,3.45,7.174,0.83354,1.136,-0.129,0.152
695220,9,1531289220,           2018-07-11 06:07:00,           2018-07-11 00:07:00,3.45,7.251,-0.2113,1.136,-0.144,0.199
695220,9,1531291020,           2018-07-11 06:37:00,           2018-07-11 00:37:00,3.45,7.059,-0.03911,1.129,-0.136,0.139
695220,9,1531292820,           2018-07-11 07:07:00,           2018-07-11 01:07:00,3.45,7.059,-0.12083,1.137,-0.135,0.207
695220,9,1531294620,           2018-07-11 07:37:00,           2018-07-11 01:37:00,3.45,7.049,-1.31744,1.136,-0.116,0.135
695220,9,1531296420,           2018-07-11 08:07:00,           2018-07-11 02:07:00,3.45,7.126,0.21772,1.136,-0.127,0.131
695220,9,1531298220,           2018-07-11 08:37:00,           2018-07-11 02:37:00,3.45,7.107,0.4658,1.144,-0.146,0.195
695220,9,1531300020,           2018-07-11 09:07:00,           2018-07-11 03:07:00,3.45,7.107,-0.04786,1.132,-0.132,0.142
695220,9,1531301820,           2018-07-11 09:37:00,           2018-07-11 03:37:00,3.45,7.001,-0.74248,1.132,-0.141,0.14
695220,9,1531303620,           2018-07-11 10:07:00,           2018-07-11 04:07:00,3.45,7.001,-2.79715,1.136,-0.143,0.137
695220,9,1531305420,           2018-07-11 10:37:00,           2018-07-11 04:37:00,3.45,7.116,0.3082,1.135,-0.136,0.135
695220,9,1531307220,           2018-07-11 11:07:00,           2018-07-11 05:07:00,3.45,7.203,-0.79794,1.134,-0.135,0.143
695220,9,1531309020,           2018-07-11 11:37:00,           2018-07-11 05:37:00,3.45,7.088,-0.1471,1.135,-0.143,0.15
695220,9,1531310820,           2018-07-11 12:07:00,           2018-07-11 06:07:00,3.45,7.097,-0.89133,1.129,-0.138,0.136
695220,9,1531312620,           2018-07-11 12:37:00,           2018-07-11 06:37:00,3.46,6.865,1.82294,1.136,-0.145,0.147
