,sensor,deployment,year,Mountain.Standard.Time,Depth,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Battery,Q
9972,248353,Summer2018,2018,           2018-07-24 04:37:00,11.5,6.542,6.633564,84.217064,3.42,0.965
9982,248353,Summer2018,2018,           2018-07-24 05:07:00,11.5,6.542,6.668562,84.66138,3.42,0.965
9992,248353,Summer2018,2018,           2018-07-24 05:37:00,11.5,6.503,6.667562,84.564596,3.42,0.965
10002,248353,Summer2018,2018,           2018-07-24 06:07:00,11.5,6.503,6.606566,83.790985,3.42,0.965
10013,248353,Summer2018,2018,           2018-07-24 06:37:00,11.5,6.522,6.813552,86.45805,3.42,0.965
10022,248353,Summer2018,2018,           2018-07-24 07:07:00,11.5,6.503,6.69656,84.932378,3.42,0.966
10032,248353,Summer2018,2018,           2018-07-24 07:37:00,11.5,6.532,6.662562,84.563664,3.42,0.966
10042,248353,Summer2018,2018,           2018-07-24 08:07:00,11.5,6.542,6.861549,87.11147,3.42,0.965
10052,248353,Summer2018,2018,           2018-07-24 08:37:00,11.5,6.522,6.707559,85.113091,3.42,0.965
10062,248353,Summer2018,2018,           2018-07-24 09:07:00,11.5,6.484,6.569568,83.28139,3.42,0.966
10072,248353,Summer2018,2018,           2018-07-24 09:37:00,11.5,6.493,6.456576,81.867787,3.42,0.966
10082,248353,Summer2018,2018,           2018-07-24 10:07:00,11.5,6.455,6.561568,83.118475,3.42,0.965
10092,248353,Summer2018,2018,           2018-07-24 10:37:00,11.5,6.503,6.514572,82.624227,3.43,0.966
10103,248353,Summer2018,2018,           2018-07-24 11:07:00,11.5,6.493,6.628564,84.048561,3.42,0.965
10113,248353,Summer2018,2018,           2018-07-24 11:37:00,11.5,6.638,7.478509,95.176433,3.42,0.964
10122,248353,Summer2018,2018,           2018-07-24 12:07:00,11.5,6.58,7.089534,90.093022,3.42,0.966
10132,248353,Summer2018,2018,           2018-07-24 12:37:00,11.5,6.474,6.614565,83.830428,3.42,0.965
10142,248353,Summer2018,2018,           2018-07-24 13:07:00,11.5,6.464,6.453576,81.769251,3.42,0.966
10152,248353,Summer2018,2018,           2018-07-24 13:37:00,11.5,6.551,6.872548,87.271118,3.42,0.965
10162,248353,Summer2018,2018,           2018-07-24 14:07:00,11.5,6.493,6.566568,83.262468,3.42,0.966
10172,248353,Summer2018,2018,           2018-07-24 14:37:00,11.5,6.464,6.346583,80.413609,3.42,0.965
10182,248353,Summer2018,2018,           2018-07-24 15:07:00,11.5,6.493,6.650563,84.327497,3.42,0.965
10192,248353,Summer2018,2018,           2018-07-24 15:37:00,11.5,6.619,7.136531,90.780315,3.42,0.965
10202,248353,Summer2018,2018,           2018-07-24 16:07:00,11.5,6.609,7.176529,91.265877,3.42,0.965
10213,248353,Summer2018,2018,           2018-07-24 16:37:00,11.5,6.6,6.658563,84.65937,3.42,0.965
10222,248353,Summer2018,2018,           2018-07-24 17:07:00,11.5,6.513,6.585567,83.545953,3.42,0.966
10232,248353,Summer2018,2018,           2018-07-24 17:37:00,11.5,6.513,6.588567,83.584009,3.42,0.966
10242,248353,Summer2018,2018,           2018-07-24 18:07:00,11.5,6.503,6.726558,85.312843,3.42,0.966
10252,248353,Summer2018,2018,           2018-07-24 18:37:00,11.5,6.474,6.444576,81.676056,3.42,0.966
10262,248353,Summer2018,2018,           2018-07-24 19:07:00,11.5,6.513,6.492573,82.366212,3.43,0.966
10272,248353,Summer2018,2018,           2018-07-24 19:37:00,11.5,6.58,7.00154,88.974801,3.42,0.965
10282,248353,Summer2018,2018,           2018-07-24 20:07:00,11.5,6.571,7.170529,91.101416,3.42,0.964
10292,248353,Summer2018,2018,           2018-07-24 20:37:00,11.5,6.687,7.549504,96.199731,3.42,0.964
10302,248353,Summer2018,2018,           2018-07-24 21:07:00,11.5,6.522,6.609566,83.869638,3.42,0.965
10313,248353,Summer2018,2018,           2018-07-24 21:37:00,11.5,6.484,6.38958,80.999708,3.42,0.966
10322,248353,Summer2018,2018,           2018-07-24 22:07:00,11.5,6.551,6.637564,84.287164,3.42,0.966
10332,248353,Summer2018,2018,           2018-07-24 22:37:00,11.5,6.6,6.929545,88.104736,3.42,0.966
10342,248353,Summer2018,2018,           2018-07-24 23:07:00,11.5,6.532,6.936544,88.041143,3.42,0.965
10352,248353,Summer2018,2018,           2018-07-24 23:37:00,11.5,6.396,6.335583,80.135033,3.42,0.966
10362,248353,Summer2018,2018,           2018-07-25 00:07:00,11.5,6.455,6.406579,81.155146,3.42,0.966
10372,248353,Summer2018,2018,           2018-07-25 00:37:00,11.5,6.513,6.580567,83.482526,3.42,0.965
10382,248353,Summer2018,2018,           2018-07-25 01:07:00,11.5,6.532,6.748556,85.655135,3.42,0.965
10392,248353,Summer2018,2018,           2018-07-25 01:37:00,11.5,6.493,6.474574,82.096007,3.42,0.965
10402,248353,Summer2018,2018,           2018-07-25 02:07:00,11.5,6.503,6.471575,82.078894,3.42,0.965
10413,248353,Summer2018,2018,           2018-07-25 02:37:00,11.5,6.542,6.735557,85.511929,3.42,0.966
10422,248353,Summer2018,2018,           2018-07-25 03:07:00,11.5,6.542,6.737557,85.537319,3.42,0.965
10432,248353,Summer2018,2018,           2018-07-25 03:37:00,11.5,6.542,6.730558,85.448456,3.42,0.965
10442,248353,Summer2018,2018,           2018-07-25 04:07:00,11.5,6.435,6.283587,79.556536,3.42,0.965
10452,248353,Summer2018,2018,           2018-07-25 04:37:00,11.5,6.484,6.336583,80.327879,3.42,0.966
10462,248353,Summer2018,2018,           2018-07-25 05:07:00,11.5,6.425,6.186593,78.308508,3.42,0.966
10472,248353,Summer2018,2018,           2018-07-25 05:37:00,11.5,6.493,6.641563,84.213387,3.42,0.966
10482,248353,Summer2018,2018,           2018-07-25 06:07:00,11.5,6.522,6.458575,81.953705,3.42,0.965
10492,248353,Summer2018,2018,           2018-07-25 06:37:00,11.5,6.58,6.916546,87.894702,3.42,0.966
10502,248353,Summer2018,2018,           2018-07-25 07:07:00,11.5,6.532,6.622565,84.056003,3.42,0.966
10513,248353,Summer2018,2018,           2018-07-25 07:37:00,11.5,6.493,6.487573,82.260833,3.42,0.966
10522,248353,Summer2018,2018,           2018-07-25 08:07:00,11.5,6.484,6.446576,81.722241,3.42,0.965
10532,248353,Summer2018,2018,           2018-07-25 08:37:00,11.5,6.493,6.474574,82.096007,3.42,0.965
10542,248353,Summer2018,2018,           2018-07-25 09:07:00,11.5,6.522,6.497573,82.448549,3.42,0.965
10552,248353,Summer2018,2018,           2018-07-25 09:37:00,11.5,6.445,6.313585,79.956744,3.42,0.966
10562,248353,Summer2018,2018,           2018-07-25 10:07:00,11.5,6.542,6.551569,83.176093,3.42,0.966
10572,248353,Summer2018,2018,           2018-07-25 10:37:00,11.5,6.474,6.404579,81.169145,3.42,0.965
10582,248353,Summer2018,2018,           2018-07-25 11:07:00,11.5,6.532,6.639564,84.271759,3.42,0.966
10592,248353,Summer2018,2018,           2018-07-25 11:37:00,11.5,6.609,6.897547,87.717991,3.42,0.965
10602,248353,Summer2018,2018,           2018-07-25 12:07:00,11.5,6.513,6.554569,83.152706,3.42,0.965
10613,248353,Summer2018,2018,           2018-07-25 12:37:00,11.5,6.561,6.800553,86.378883,3.42,0.966
10622,248353,Summer2018,2018,           2018-07-25 13:07:00,11.5,6.455,6.437577,81.547812,3.42,0.965
10632,248353,Summer2018,2018,           2018-07-25 13:37:00,11.5,6.464,6.363582,80.628991,3.42,0.966
10642,248353,Summer2018,2018,           2018-07-25 14:07:00,11.5,6.58,6.814552,86.598582,3.42,0.966
10652,248353,Summer2018,2018,           2018-07-25 14:37:00,11.5,6.532,6.588567,83.624491,3.42,0.965
10662,248353,Summer2018,2018,           2018-07-25 15:07:00,11.5,6.542,6.723558,85.359592,3.42,0.966
10672,248353,Summer2018,2018,           2018-07-25 15:37:00,11.5,6.503,6.38458,80.975547,3.42,0.965
10682,248353,Summer2018,2018,           2018-07-25 16:07:00,11.5,6.445,6.223591,78.817038,3.42,0.965
10692,248353,Summer2018,2018,           2018-07-25 16:37:00,11.5,6.464,6.282587,79.602758,3.42,0.965
10702,248353,Summer2018,2018,           2018-07-25 17:07:00,11.5,6.532,6.425578,81.555771,3.42,0.965
10713,248353,Summer2018,2018,           2018-07-25 17:37:00,11.5,6.619,7.047537,89.648264,3.42,0.965
10722,248353,Summer2018,2018,           2018-07-25 18:07:00,11.5,6.513,6.39658,81.148415,3.42,0.966
10732,248353,Summer2018,2018,           2018-07-25 18:37:00,11.5,6.493,6.440577,81.664924,3.42,0.966
10742,248353,Summer2018,2018,           2018-07-25 19:07:00,11.5,6.542,6.632564,84.204369,3.42,0.966
10752,248353,Summer2018,2018,           2018-07-25 19:37:00,11.5,6.551,6.615565,84.007816,3.42,0.966
10762,248353,Summer2018,2018,           2018-07-25 20:07:00,11.5,6.522,6.497573,82.448549,3.42,0.965
10772,248353,Summer2018,2018,           2018-07-25 20:37:00,11.5,6.532,6.602566,83.802172,3.42,0.965
10782,248353,Summer2018,2018,           2018-07-25 21:07:00,11.5,6.648,7.400514,94.207775,3.42,0.965
10792,248353,Summer2018,2018,           2018-07-25 21:37:00,11.5,6.59,6.742557,85.705489,3.42,0.965
10802,248353,Summer2018,2018,           2018-07-25 22:07:00,11.5,6.6,6.871549,87.367351,3.42,0.965
10813,248353,Summer2018,2018,           2018-07-25 22:37:00,11.5,6.493,6.466575,81.994576,3.42,0.966
10822,248353,Summer2018,2018,           2018-07-25 23:07:00,11.5,6.464,6.274587,79.501402,3.42,0.966
10832,248353,Summer2018,2018,           2018-07-25 23:37:00,11.5,6.474,6.178594,78.305097,3.42,0.965
10842,248353,Summer2018,2018,           2018-07-26 00:07:00,11.5,6.658,7.293521,92.869376,3.42,0.964
10852,248353,Summer2018,2018,           2018-07-26 00:37:00,11.5,6.513,6.425578,81.516291,3.42,0.965
10862,248353,Summer2018,2018,           2018-07-26 01:07:00,11.5,6.503,6.39558,81.11505,3.42,0.965
10872,248353,Summer2018,2018,           2018-07-26 01:37:00,11.5,6.542,6.330584,80.37055,3.42,0.966
10882,248353,Summer2018,2018,           2018-07-26 02:07:00,11.5,6.58,6.525571,82.926243,3.42,0.965
10892,248353,Summer2018,2018,           2018-07-26 02:37:00,11.5,6.619,6.817552,86.722739,3.43,0.965
10902,248353,Summer2018,2018,           2018-07-26 03:07:00,11.5,6.532,6.589567,83.637182,3.42,0.965
10913,248353,Summer2018,2018,           2018-07-26 03:37:00,11.5,6.58,6.531571,83.002485,3.42,0.965
10922,248353,Summer2018,2018,           2018-07-26 04:07:00,11.5,6.503,6.532571,82.852505,3.42,0.965
10932,248353,Summer2018,2018,           2018-07-26 04:37:00,11.5,6.503,6.337583,80.379485,3.42,0.966
10942,248353,Summer2018,2018,           2018-07-26 05:07:00,11.5,6.493,6.367581,80.739363,3.43,0.965
10952,248353,Summer2018,2018,           2018-07-26 05:37:00,11.5,6.658,7.068536,90.004609,3.42,0.965
10962,248353,Summer2018,2018,           2018-07-26 06:07:00,11.5,6.6,6.827552,86.807956,3.42,0.965
10972,248353,Summer2018,2018,           2018-07-26 06:37:00,11.5,6.513,6.486574,82.2901,3.42,0.965
10982,248353,Summer2018,2018,           2018-07-26 07:07:00,11.5,6.464,6.557569,83.086883,3.43,0.966
10992,248353,Summer2018,2018,           2018-07-26 07:37:00,11.5,6.58,6.823552,86.712946,3.42,0.965
11002,248353,Summer2018,2018,           2018-07-26 08:07:00,11.5,6.58,6.823552,86.712946,3.42,0.966
11013,248353,Summer2018,2018,           2018-07-26 08:37:00,11.5,6.522,6.500573,82.486614,3.42,0.966
11022,248353,Summer2018,2018,           2018-07-26 09:07:00,11.5,6.532,6.422578,81.517697,3.42,0.966
11032,248353,Summer2018,2018,           2018-07-26 09:37:00,11.5,6.532,6.380581,80.984652,3.42,0.966
11042,248353,Summer2018,2018,           2018-07-26 10:07:00,11.5,6.513,6.381581,80.958134,3.42,0.965
11052,248353,Summer2018,2018,           2018-07-26 10:37:00,11.5,6.59,6.85555,87.141752,3.42,0.965
11062,248353,Summer2018,2018,           2018-07-26 11:07:00,11.5,6.551,6.652563,84.47763,3.42,0.965
11072,248353,Summer2018,2018,           2018-07-26 11:37:00,11.5,6.513,6.467575,82.049078,3.42,0.965
11082,248353,Summer2018,2018,           2018-07-26 12:07:00,11.5,6.513,6.368581,80.793224,3.42,0.966
11092,248353,Summer2018,2018,           2018-07-26 12:37:00,11.5,6.513,6.472575,82.112504,3.42,0.966
11103,248353,Summer2018,2018,           2018-07-26 13:07:00,11.5,6.532,6.591567,83.662565,3.42,0.965
11113,248353,Summer2018,2018,           2018-07-26 13:37:00,11.5,6.551,6.604566,83.868141,3.42,0.966
11122,248353,Summer2018,2018,           2018-07-26 14:07:00,11.5,6.551,6.54557,83.118978,3.42,0.966
11132,248353,Summer2018,2018,           2018-07-26 14:37:00,11.5,6.561,6.667562,84.689662,3.42,0.965
11142,248353,Summer2018,2018,           2018-07-26 15:07:00,11.5,6.58,6.832551,86.827309,3.42,0.965
11152,248353,Summer2018,2018,           2018-07-26 15:37:00,11.5,6.522,6.411579,81.357355,3.42,0.965
11162,248353,Summer2018,2018,           2018-07-26 16:07:00,11.5,6.609,7.00154,89.040501,3.42,0.965
11172,248353,Summer2018,2018,           2018-07-26 16:37:00,11.5,6.484,6.212592,78.756054,3.42,0.965
11182,248353,Summer2018,2018,           2018-07-26 17:07:00,11.5,6.803,7.804488,99.742159,3.42,0.964
11192,248353,Summer2018,2018,           2018-07-26 17:37:00,11.5,6.58,6.743557,85.696381,3.43,0.965
11202,248353,Summer2018,2018,           2018-07-26 18:07:00,11.5,6.59,6.833551,86.862126,3.42,0.966
11213,248353,Summer2018,2018,           2018-07-26 18:37:00,11.5,6.59,6.637564,84.370909,3.42,0.965
11222,248353,Summer2018,2018,           2018-07-26 19:07:00,11.5,6.484,6.24159,79.123658,3.42,0.966
11232,248353,Summer2018,2018,           2018-07-26 19:37:00,11.5,6.532,6.503573,82.545711,3.43,0.965
11242,248353,Summer2018,2018,           2018-07-26 20:07:00,11.5,6.6,6.984541,88.80398,3.43,0.965
11252,248353,Summer2018,2018,           2018-07-26 20:37:00,11.5,6.706,7.508507,95.723522,3.42,0.965
11262,248353,Summer2018,2018,           2018-07-26 21:07:00,11.5,6.561,6.577568,83.54658,3.42,0.965
11272,248353,Summer2018,2018,           2018-07-26 21:37:00,11.5,6.522,6.516572,82.689627,3.43,0.966
11282,248353,Summer2018,2018,           2018-07-26 22:07:00,11.5,6.532,6.446576,81.822293,3.42,0.965
11292,248353,Summer2018,2018,           2018-07-26 22:37:00,11.5,6.542,6.629564,84.166284,3.42,0.965
11302,248353,Summer2018,2018,           2018-07-26 23:07:00,11.5,6.6,6.762556,85.981577,3.43,0.966
11313,248353,Summer2018,2018,           2018-07-26 23:37:00,11.5,6.609,6.70356,85.251002,3.42,0.965
11322,248353,Summer2018,2018,           2018-07-27 00:07:00,11.5,6.6,6.753556,85.867155,3.42,0.966
11332,248353,Summer2018,2018,           2018-07-27 00:37:00,11.5,6.619,6.784554,86.30299,3.42,0.965
11342,248353,Summer2018,2018,           2018-07-27 01:07:00,11.5,6.542,6.606566,83.874305,3.42,0.965
11352,248353,Summer2018,2018,           2018-07-27 01:37:00,11.5,6.503,6.407579,81.267236,3.42,0.966
11362,248353,Summer2018,2018,           2018-07-27 02:07:00,11.5,6.561,6.648563,84.448345,3.42,0.965
11372,248353,Summer2018,2018,           2018-07-27 02:37:00,11.5,6.542,6.39558,81.19571,3.42,0.966
11382,248353,Summer2018,2018,           2018-07-27 03:07:00,11.5,6.571,6.465575,82.144994,3.42,0.965
11392,248353,Summer2018,2018,           2018-07-27 03:37:00,11.5,6.561,6.54657,83.152852,3.42,0.965
11402,248353,Summer2018,2018,           2018-07-27 04:07:00,11.5,6.551,6.440577,81.785722,3.42,0.965
11413,248353,Summer2018,2018,           2018-07-27 04:37:00,11.5,6.532,6.615565,83.967162,3.42,0.965
11422,248353,Summer2018,2018,           2018-07-27 05:07:00,11.5,6.6,6.799553,86.451977,3.42,0.965
11432,248353,Summer2018,2018,           2018-07-27 05:37:00,11.5,6.59,6.717559,85.387732,3.42,0.966
11442,248353,Summer2018,2018,           2018-07-27 06:07:00,11.5,6.513,6.38258,80.97082,3.42,0.966
11452,248353,Summer2018,2018,           2018-07-27 06:37:00,11.5,6.561,6.190593,78.631328,3.42,0.965
11462,248353,Summer2018,2018,           2018-07-27 07:07:00,11.5,6.561,6.571568,83.470375,3.42,0.965
11472,248353,Summer2018,2018,           2018-07-27 07:37:00,11.5,6.638,6.948544,88.431747,3.42,0.965
11482,248353,Summer2018,2018,           2018-07-27 08:07:00,11.5,6.6,6.921545,88.003028,3.42,0.964
11492,248353,Summer2018,2018,           2018-07-27 08:37:00,11.5,6.503,6.268588,79.504417,3.42,0.966
11502,248353,Summer2018,2018,           2018-07-27 09:07:00,11.5,6.542,6.39658,81.208404,3.43,0.965
11513,248353,Summer2018,2018,           2018-07-27 09:37:00,11.5,6.561,6.561569,83.343366,3.42,0.965
11522,248353,Summer2018,2018,           2018-07-27 10:07:00,11.5,6.619,6.85855,87.244246,3.43,0.965
11532,248353,Summer2018,2018,           2018-07-27 10:37:00,11.5,6.754,7.746492,98.877955,3.43,0.964
11542,248353,Summer2018,2018,           2018-07-27 11:07:00,11.5,6.716,7.438512,94.855265,3.42,0.965
11552,248353,Summer2018,2018,           2018-07-27 11:37:00,11.5,6.658,7.033538,89.558979,3.43,0.965
11562,248353,Summer2018,2018,           2018-07-27 12:07:00,11.5,6.609,6.825552,86.802408,3.42,0.965
11572,248353,Summer2018,2018,           2018-07-27 12:37:00,11.5,6.619,6.814552,86.68458,3.43,0.965
11582,248353,Summer2018,2018,           2018-07-27 13:07:00,11.5,6.561,6.435577,81.743051,3.42,0.966
11592,248353,Summer2018,2018,           2018-07-27 13:37:00,11.5,6.59,6.787554,86.277452,3.42,0.966
11602,248353,Summer2018,2018,           2018-07-27 14:07:00,11.5,6.812,8.125467,103.868007,3.42,0.964
11613,248353,Summer2018,2018,           2018-07-27 14:37:00,11.5,6.609,6.899547,87.743424,3.42,0.965
11622,248353,Summer2018,2018,           2018-07-27 15:07:00,11.5,6.532,6.330584,80.350076,3.42,0.966
11632,248353,Summer2018,2018,           2018-07-27 15:37:00,11.5,6.571,6.639564,84.355515,3.42,0.966
11642,248353,Summer2018,2018,           2018-07-27 16:07:00,11.5,6.522,6.620565,84.009209,3.42,0.965
11652,248353,Summer2018,2018,           2018-07-27 16:37:00,11.5,6.571,6.54857,83.199438,3.42,0.966
11662,248353,Summer2018,2018,           2018-07-27 17:07:00,11.5,6.638,6.876548,87.515488,3.42,0.965
11672,248353,Summer2018,2018,           2018-07-27 17:37:00,11.5,6.629,6.836551,86.986539,3.42,0.965
11682,248353,Summer2018,2018,           2018-07-27 18:07:00,11.5,6.677,7.16753,91.309198,3.42,0.965
11692,248353,Summer2018,2018,           2018-07-27 18:37:00,11.5,6.6,6.733558,85.612885,3.42,0.965
11702,248353,Summer2018,2018,           2018-07-27 19:07:00,11.5,6.551,6.406579,81.354002,3.42,0.965
11713,248353,Summer2018,2018,           2018-07-27 19:37:00,11.5,6.6,6.761556,85.968863,3.43,0.965
11722,248353,Summer2018,2018,           2018-07-27 20:07:00,11.5,6.687,7.077535,90.185655,3.43,0.965
11732,248353,Summer2018,2018,           2018-07-27 20:37:00,11.5,6.629,6.799553,86.515792,3.43,0.965
11742,248353,Summer2018,2018,           2018-07-27 21:07:00,11.5,6.609,6.875548,87.438229,3.42,0.965
11752,248353,Summer2018,2018,           2018-07-27 21:37:00,11.5,6.658,7.026539,89.469853,3.42,0.964
11762,248353,Summer2018,2018,           2018-07-27 22:07:00,11.5,6.648,6.927545,88.186929,3.42,0.965
11772,248353,Summer2018,2018,           2018-07-27 22:37:00,11.5,6.59,6.481574,82.388104,3.42,0.965
11782,248353,Summer2018,2018,           2018-07-27 23:07:00,11.5,6.59,6.534571,83.061749,3.42,0.965
11792,248353,Summer2018,2018,           2018-07-27 23:37:00,11.5,6.706,7.181529,91.554978,3.42,0.966
11802,248353,Summer2018,2018,           2018-07-28 00:07:00,11.5,6.6,6.682561,84.964495,3.43,0.965
11813,248353,Summer2018,2018,           2018-07-28 00:37:00,11.5,6.513,6.193593,78.573282,3.42,0.965
11822,248353,Summer2018,2018,           2018-07-28 01:07:00,11.5,6.629,6.885548,87.609962,3.42,0.965
11832,248353,Summer2018,2018,           2018-07-28 01:37:00,11.5,6.561,6.451576,81.946266,3.42,0.965
11842,248353,Summer2018,2018,           2018-07-28 02:07:00,11.5,6.609,6.69256,85.111121,3.42,0.966
11852,248353,Summer2018,2018,           2018-07-28 02:37:00,11.5,6.658,6.929545,88.23482,3.42,0.965
11862,248353,Summer2018,2018,           2018-07-28 03:07:00,11.5,6.677,7.095534,90.39203,3.42,0.965
11872,248353,Summer2018,2018,           2018-07-28 03:37:00,11.5,6.571,6.526571,82.919947,3.42,0.965
11882,248353,Summer2018,2018,           2018-07-28 04:07:00,11.5,6.638,6.771555,86.179276,3.42,0.965
11892,248353,Summer2018,2018,           2018-07-28 04:37:00,11.5,6.561,6.377581,81.006398,3.42,0.965
11902,248353,Summer2018,2018,           2018-07-28 05:07:00,11.5,6.551,6.373581,80.934978,3.43,0.965
11913,248353,Summer2018,2018,           2018-07-28 05:37:00,11.5,6.658,6.753557,85.993936,3.42,0.966
11922,248353,Summer2018,2018,           2018-07-28 06:07:00,11.5,6.725,7.196528,91.790483,3.42,0.965
11932,248353,Summer2018,2018,           2018-07-28 06:37:00,11.5,6.59,6.631564,84.294647,3.42,0.966
11942,248353,Summer2018,2018,           2018-07-28 07:07:00,11.5,6.513,6.325584,80.247753,3.42,0.966
11952,248353,Summer2018,2018,           2018-07-28 07:37:00,11.5,6.629,6.614566,84.162053,3.43,0.965
11962,248353,Summer2018,2018,           2018-07-28 08:07:00,11.5,6.58,6.456576,82.049456,3.43,0.965
11972,248353,Summer2018,2018,           2018-07-28 08:37:00,11.5,6.58,6.461576,82.112992,3.43,0.965
11982,248353,Summer2018,2018,           2018-07-28 09:07:00,11.5,6.6,6.600566,83.921986,3.42,0.965
11992,248353,Summer2018,2018,           2018-07-28 09:37:00,11.5,6.6,6.611566,84.061834,3.42,0.966
12002,248353,Summer2018,2018,           2018-07-28 10:07:00,11.5,6.6,6.533571,83.070179,3.43,0.965
12013,248353,Summer2018,2018,           2018-07-28 10:37:00,11.5,6.648,6.748557,85.908427,3.42,0.965
12022,248353,Summer2018,2018,           2018-07-28 11:07:00,11.5,6.6,6.462576,82.167519,3.42,0.965
12032,248353,Summer2018,2018,           2018-07-28 11:37:00,11.5,6.6,6.603566,83.960126,3.42,0.965
12042,248353,Summer2018,2018,           2018-07-28 12:07:00,11.5,6.561,6.23259,79.164767,3.42,0.966
12052,248353,Summer2018,2018,           2018-07-28 12:37:00,11.5,6.629,6.783555,86.312225,3.42,0.965
12062,248353,Summer2018,2018,           2018-07-28 13:07:00,11.5,6.609,6.590567,83.814045,3.42,0.965
12072,248353,Summer2018,2018,           2018-07-28 13:37:00,11.5,6.58,6.517572,82.824587,3.42,0.966
12082,248353,Summer2018,2018,           2018-07-28 14:07:00,11.5,6.667,6.892548,87.783808,3.42,0.964
12092,248353,Summer2018,2018,           2018-07-28 14:37:00,11.5,6.513,5.974607,75.795182,3.43,0.966
12103,248353,Summer2018,2018,           2018-07-28 15:07:00,11.5,6.754,7.6195,97.257005,3.42,0.965
12113,248353,Summer2018,2018,           2018-07-28 15:37:00,11.5,6.609,6.572568,83.585149,3.42,0.965
12122,248353,Summer2018,2018,           2018-07-28 16:07:00,11.5,6.493,6.112598,77.506238,3.42,0.966
12132,248353,Summer2018,2018,           2018-07-28 16:37:00,11.5,6.609,6.646563,84.526165,3.43,0.965
12142,248353,Summer2018,2018,           2018-07-28 17:07:00,11.5,6.687,6.836551,87.114909,3.42,0.966
12152,248353,Summer2018,2018,           2018-07-28 17:37:00,11.5,6.648,6.815553,86.761274,3.43,0.965
12162,248353,Summer2018,2018,           2018-07-28 18:07:00,11.5,6.532,6.152596,78.090984,3.42,0.966
12172,248353,Summer2018,2018,           2018-07-28 18:37:00,11.5,6.474,5.915611,74.972156,3.43,0.965
12182,248353,Summer2018,2018,           2018-07-28 19:07:00,11.5,6.629,6.711559,85.396176,3.42,0.965
12192,248353,Summer2018,2018,           2018-07-28 19:37:00,11.5,6.725,7.185529,91.650189,3.42,0.965
12202,248353,Summer2018,2018,           2018-07-28 20:07:00,11.5,6.745,7.791489,99.429589,3.43,0.964
12213,248353,Summer2018,2018,           2018-07-28 20:37:00,11.5,6.58,6.449576,81.960507,3.43,0.965
12222,248353,Summer2018,2018,           2018-07-28 21:07:00,11.5,6.59,6.348583,80.697635,3.43,0.966
12232,248353,Summer2018,2018,           2018-07-28 21:37:00,11.5,6.58,6.410579,81.464932,3.43,0.965
12242,248353,Summer2018,2018,           2018-07-28 22:07:00,11.5,6.638,6.658563,84.741258,3.43,0.966
12252,248353,Summer2018,2018,           2018-07-28 22:37:00,11.5,6.87,8.005475,102.484689,3.43,0.964
12262,248353,Summer2018,2018,           2018-07-28 23:07:00,11.5,6.677,7.073536,90.111784,3.42,0.965
12272,248353,Summer2018,2018,           2018-07-28 23:37:00,11.5,6.629,6.766556,86.095936,3.42,0.966
12282,248353,Summer2018,2018,           2018-07-29 00:07:00,11.5,6.648,6.668562,84.890103,3.43,0.965
12292,248353,Summer2018,2018,           2018-07-29 00:37:00,11.5,6.619,6.378581,81.138802,3.42,0.965
12302,248353,Summer2018,2018,           2018-07-29 01:07:00,11.5,6.648,6.808553,86.672171,3.42,0.966
12313,248353,Summer2018,2018,           2018-07-29 01:37:00,11.5,6.706,7.051537,89.897759,3.43,0.965
12322,248353,Summer2018,2018,           2018-07-29 02:07:00,11.5,6.696,6.951544,88.600463,3.43,0.965
12332,248353,Summer2018,2018,           2018-07-29 02:37:00,11.5,6.6,6.412579,81.531843,3.43,0.966
12342,248353,Summer2018,2018,           2018-07-29 03:07:00,11.5,6.629,6.69556,85.192609,3.43,0.965
12352,248353,Summer2018,2018,           2018-07-29 03:37:00,11.5,6.513,5.961608,75.630272,3.43,0.965
12362,248353,Summer2018,2018,           2018-07-29 04:07:00,11.5,6.629,6.492574,82.609858,3.43,0.964
12372,248353,Summer2018,2018,           2018-07-29 04:37:00,11.5,6.58,6.343583,80.613559,3.42,0.966
12382,248353,Summer2018,2018,           2018-07-29 05:07:00,11.5,6.638,6.577568,83.710467,3.42,0.965
12392,248353,Summer2018,2018,           2018-07-29 05:37:00,11.5,6.571,6.180594,78.524313,3.43,0.966
12402,248353,Summer2018,2018,           2018-07-29 06:07:00,11.5,6.638,6.639564,84.499468,3.42,0.965
12413,248353,Summer2018,2018,           2018-07-29 06:37:00,11.5,6.619,6.503573,82.728761,3.43,0.965
12422,248353,Summer2018,2018,           2018-07-29 07:07:00,11.5,6.532,5.987606,75.996881,3.43,0.965
12432,248353,Summer2018,2018,           2018-07-29 07:37:00,11.5,6.609,6.297586,80.088128,3.43,0.965
12442,248353,Summer2018,2018,           2018-07-29 08:07:00,11.5,6.658,6.594567,83.9695,3.42,0.965
12452,248353,Summer2018,2018,           2018-07-29 08:37:00,11.5,6.667,6.674562,85.007532,3.42,0.966
12462,248353,Summer2018,2018,           2018-07-29 09:07:00,11.5,6.658,6.737558,85.790219,3.43,0.966
12472,248353,Summer2018,2018,           2018-07-29 09:37:00,11.5,6.648,6.484574,82.547955,3.43,0.965
12482,248353,Summer2018,2018,           2018-07-29 10:07:00,11.5,6.59,6.072601,77.189595,3.42,0.966
12492,248353,Summer2018,2018,           2018-07-29 10:37:00,11.5,6.706,6.987541,89.081898,3.42,0.965
