sensor,deployment,year,timestamp,depth,temperature
102495,Summer2018,2018,2018-08-02 15:00:00,0.4,11.356
102495,Summer2018,2018,2018-08-02 15:30:00,0.4,11.385
102495,Summer2018,2018,2018-08-02 16:00:00,0.4,11.428
102495,Summer2018,2018,2018-08-02 16:30:00,0.4,11.508
102495,Summer2018,2018,2018-08-02 17:00:00,0.4,11.596
102495,Summer2018,2018,2018-08-02 17:30:00,0.4,11.941
102495,Summer2018,2018,2018-08-02 18:00:00,0.4,11.741
102495,Summer2018,2018,2018-08-02 18:30:00,0.4,11.777
102495,Summer2018,2018,2018-08-02 19:00:00,0.4,11.77
102495,Summer2018,2018,2018-08-02 19:30:00,0.4,11.72
102495,Summer2018,2018,2018-08-02 20:00:00,0.4,11.722
102495,Summer2018,2018,2018-08-02 20:30:00,0.4,11.692
102495,Summer2018,2018,2018-08-02 21:00:00,0.4,11.637
102495,Summer2018,2018,2018-08-02 21:30:00,0.4,11.624
102495,Summer2018,2018,2018-08-02 22:00:00,0.4,11.541
102495,Summer2018,2018,2018-08-02 22:30:00,0.4,11.519
102495,Summer2018,2018,2018-08-02 23:00:00,0.4,11.513
102495,Summer2018,2018,2018-08-02 23:30:00,0.4,11.497
102495,Summer2018,2018,2018-08-03 00:00:00,0.4,11.474
102495,Summer2018,2018,2018-08-03 00:30:00,0.4,11.443
102495,Summer2018,2018,2018-08-03 01:00:00,0.4,11.425
102495,Summer2018,2018,2018-08-03 01:30:00,0.4,11.361
102495,Summer2018,2018,2018-08-03 02:00:00,0.4,11.345
102495,Summer2018,2018,2018-08-03 02:30:00,0.4,11.331
102495,Summer2018,2018,2018-08-03 03:00:00,0.4,11.316
102495,Summer2018,2018,2018-08-03 03:30:00,0.4,11.278
102495,Summer2018,2018,2018-08-03 04:00:00,0.4,11.287
102495,Summer2018,2018,2018-08-03 04:30:00,0.4,11.268
102495,Summer2018,2018,2018-08-03 05:00:00,0.4,11.231
102495,Summer2018,2018,2018-08-03 05:30:00,0.4,11.207
102495,Summer2018,2018,2018-08-03 06:00:00,0.4,11.176
102495,Summer2018,2018,2018-08-03 06:30:00,0.4,11.156
102495,Summer2018,2018,2018-08-03 07:00:00,0.4,11.109
102495,Summer2018,2018,2018-08-03 07:30:00,0.4,11.076
102495,Summer2018,2018,2018-08-03 08:00:00,0.4,11.071
102495,Summer2018,2018,2018-08-03 08:30:00,0.4,11.061
102495,Summer2018,2018,2018-08-03 09:00:00,0.4,11.079
102495,Summer2018,2018,2018-08-03 09:30:00,0.4,11.037
102495,Summer2018,2018,2018-08-03 10:00:00,0.4,11.032
102495,Summer2018,2018,2018-08-03 10:30:00,0.4,11.018
102495,Summer2018,2018,2018-08-03 11:00:00,0.4,10.983
102495,Summer2018,2018,2018-08-03 11:30:00,0.4,10.96
102495,Summer2018,2018,2018-08-03 12:00:00,0.4,10.95
102495,Summer2018,2018,2018-08-03 12:30:00,0.4,10.95
102495,Summer2018,2018,2018-08-03 13:00:00,0.4,10.942
102495,Summer2018,2018,2018-08-03 13:30:00,0.4,10.913
102495,Summer2018,2018,2018-08-03 14:00:00,0.4,10.914
102495,Summer2018,2018,2018-08-03 14:30:00,0.4,10.908
102495,Summer2018,2018,2018-08-03 15:00:00,0.4,10.879
102495,Summer2018,2018,2018-08-03 15:30:00,0.4,10.871
102495,Summer2018,2018,2018-08-03 16:00:00,0.4,10.9
102495,Summer2018,2018,2018-08-03 16:30:00,0.4,10.928
102495,Summer2018,2018,2018-08-03 17:00:00,0.4,10.886
102495,Summer2018,2018,2018-08-03 17:30:00,0.4,10.886
102495,Summer2018,2018,2018-08-03 18:00:00,0.4,10.867
102495,Summer2018,2018,2018-08-03 18:30:00,0.4,10.85
102495,Summer2018,2018,2018-08-03 19:00:00,0.4,10.839
102495,Summer2018,2018,2018-08-03 19:30:00,0.4,10.841
102495,Summer2018,2018,2018-08-03 20:00:00,0.4,10.725
102495,Summer2018,2018,2018-08-03 20:30:00,0.4,10.719
102495,Summer2018,2018,2018-08-03 21:00:00,0.4,10.678
102495,Summer2018,2018,2018-08-03 21:30:00,0.4,10.63
102495,Summer2018,2018,2018-08-03 22:00:00,0.4,10.606
102495,Summer2018,2018,2018-08-03 22:30:00,0.4,10.575
102495,Summer2018,2018,2018-08-03 23:00:00,0.4,10.533
102495,Summer2018,2018,2018-08-03 23:30:00,0.4,10.486
102495,Summer2018,2018,2018-08-04 00:00:00,0.4,10.453
102495,Summer2018,2018,2018-08-04 00:30:00,0.4,10.395
102495,Summer2018,2018,2018-08-04 01:00:00,0.4,10.398
102495,Summer2018,2018,2018-08-04 01:30:00,0.4,10.343
102495,Summer2018,2018,2018-08-04 02:00:00,0.4,10.319
102495,Summer2018,2018,2018-08-04 02:30:00,0.4,10.285
102495,Summer2018,2018,2018-08-04 03:00:00,0.4,10.256
102495,Summer2018,2018,2018-08-04 03:30:00,0.4,10.231
102495,Summer2018,2018,2018-08-04 04:00:00,0.4,10.234
102495,Summer2018,2018,2018-08-04 04:30:00,0.4,10.2
102495,Summer2018,2018,2018-08-04 05:00:00,0.4,10.144
102495,Summer2018,2018,2018-08-04 05:30:00,0.4,10.137
102495,Summer2018,2018,2018-08-04 06:00:00,0.4,10.115
102495,Summer2018,2018,2018-08-04 06:30:00,0.4,10.091
102495,Summer2018,2018,2018-08-04 07:00:00,0.4,10.137
102495,Summer2018,2018,2018-08-04 07:30:00,0.4,10.128
102495,Summer2018,2018,2018-08-04 08:00:00,0.4,10.129
102495,Summer2018,2018,2018-08-04 08:30:00,0.4,10.16
102495,Summer2018,2018,2018-08-04 09:00:00,0.4,10.239
102495,Summer2018,2018,2018-08-04 09:30:00,0.4,10.256
102495,Summer2018,2018,2018-08-04 10:00:00,0.4,10.326
102495,Summer2018,2018,2018-08-04 10:30:00,0.4,10.374
102495,Summer2018,2018,2018-08-04 11:00:00,0.4,10.416
102495,Summer2018,2018,2018-08-04 11:30:00,0.4,10.444
102495,Summer2018,2018,2018-08-04 12:00:00,0.4,10.494
102495,Summer2018,2018,2018-08-04 12:30:00,0.4,10.637
102495,Summer2018,2018,2018-08-04 13:00:00,0.4,10.648
102495,Summer2018,2018,2018-08-04 13:30:00,0.4,10.662
102495,Summer2018,2018,2018-08-04 14:00:00,0.4,10.69
102495,Summer2018,2018,2018-08-04 14:30:00,0.4,10.642
102495,Summer2018,2018,2018-08-04 15:00:00,0.4,10.637
102495,Summer2018,2018,2018-08-04 15:30:00,0.4,10.609
102495,Summer2018,2018,2018-08-04 16:00:00,0.4,10.825
102495,Summer2018,2018,2018-08-04 16:30:00,0.4,10.794
102495,Summer2018,2018,2018-08-04 17:00:00,0.4,10.762
102495,Summer2018,2018,2018-08-04 17:30:00,0.4,10.734
102495,Summer2018,2018,2018-08-04 18:00:00,0.4,10.763
102495,Summer2018,2018,2018-08-04 18:30:00,0.4,10.769
102495,Summer2018,2018,2018-08-04 19:00:00,0.4,10.796
102495,Summer2018,2018,2018-08-04 19:30:00,0.4,10.811
102495,Summer2018,2018,2018-08-04 20:00:00,0.4,10.799
102495,Summer2018,2018,2018-08-04 20:30:00,0.4,10.762
102495,Summer2018,2018,2018-08-04 21:00:00,0.4,10.729
102495,Summer2018,2018,2018-08-04 21:30:00,0.4,10.671
102495,Summer2018,2018,2018-08-04 22:00:00,0.4,10.654
102495,Summer2018,2018,2018-08-04 22:30:00,0.4,10.648
102495,Summer2018,2018,2018-08-04 23:00:00,0.4,10.6
102495,Summer2018,2018,2018-08-04 23:30:00,0.4,10.582
102495,Summer2018,2018,2018-08-05 00:00:00,0.4,10.581
102495,Summer2018,2018,2018-08-05 00:30:00,0.4,10.562
102495,Summer2018,2018,2018-08-05 01:00:00,0.4,10.509
102495,Summer2018,2018,2018-08-05 01:30:00,0.4,10.444
102495,Summer2018,2018,2018-08-05 02:00:00,0.4,10.447
102495,Summer2018,2018,2018-08-05 02:30:00,0.4,10.462
102495,Summer2018,2018,2018-08-05 03:00:00,0.4,10.417
102495,Summer2018,2018,2018-08-05 03:30:00,0.4,10.383
102495,Summer2018,2018,2018-08-05 04:00:00,0.4,10.32
102495,Summer2018,2018,2018-08-05 04:30:00,0.4,10.225
102495,Summer2018,2018,2018-08-05 05:00:00,0.4,10.31
102495,Summer2018,2018,2018-08-05 05:30:00,0.4,10.261
102495,Summer2018,2018,2018-08-05 06:00:00,0.4,10.146
102495,Summer2018,2018,2018-08-05 06:30:00,0.4,10.213
102495,Summer2018,2018,2018-08-05 07:00:00,0.4,10.209
102495,Summer2018,2018,2018-08-05 07:30:00,0.4,10.185
102495,Summer2018,2018,2018-08-05 08:00:00,0.4,10.171
102495,Summer2018,2018,2018-08-05 08:30:00,0.4,10.144
102495,Summer2018,2018,2018-08-05 09:00:00,0.4,10.139
102495,Summer2018,2018,2018-08-05 09:30:00,0.4,10.145
102495,Summer2018,2018,2018-08-05 10:00:00,0.4,10.193
102495,Summer2018,2018,2018-08-05 10:30:00,0.4,10.275
102495,Summer2018,2018,2018-08-05 11:00:00,0.4,10.366
102495,Summer2018,2018,2018-08-05 11:30:00,0.4,10.46
102495,Summer2018,2018,2018-08-05 12:00:00,0.4,10.397
102495,Summer2018,2018,2018-08-05 12:30:00,0.4,10.466
102495,Summer2018,2018,2018-08-05 13:00:00,0.4,10.508
102495,Summer2018,2018,2018-08-05 13:30:00,0.4,10.626
102495,Summer2018,2018,2018-08-05 14:00:00,0.4,10.661
102495,Summer2018,2018,2018-08-05 14:30:00,0.4,10.622
102495,Summer2018,2018,2018-08-05 15:00:00,0.4,10.66
102495,Summer2018,2018,2018-08-05 15:30:00,0.4,10.682
102495,Summer2018,2018,2018-08-05 16:00:00,0.4,10.677
102495,Summer2018,2018,2018-08-05 16:30:00,0.4,10.695
102495,Summer2018,2018,2018-08-05 17:00:00,0.4,10.751
102495,Summer2018,2018,2018-08-05 17:30:00,0.4,10.77
102495,Summer2018,2018,2018-08-05 18:00:00,0.4,10.789
102495,Summer2018,2018,2018-08-05 18:30:00,0.4,10.8
102495,Summer2018,2018,2018-08-05 19:00:00,0.4,10.827
102495,Summer2018,2018,2018-08-05 19:30:00,0.4,10.842
102495,Summer2018,2018,2018-08-05 20:00:00,0.4,10.816
102495,Summer2018,2018,2018-08-05 20:30:00,0.4,10.823
102495,Summer2018,2018,2018-08-05 21:00:00,0.4,10.817
102495,Summer2018,2018,2018-08-05 21:30:00,0.4,10.809
102495,Summer2018,2018,2018-08-05 22:00:00,0.4,10.781
102495,Summer2018,2018,2018-08-05 22:30:00,0.4,10.744
102495,Summer2018,2018,2018-08-05 23:00:00,0.4,10.734
102495,Summer2018,2018,2018-08-05 23:30:00,0.4,10.708
102495,Summer2018,2018,2018-08-06 00:00:00,0.4,10.671
102495,Summer2018,2018,2018-08-06 00:30:00,0.4,10.662
102495,Summer2018,2018,2018-08-06 01:00:00,0.4,10.651
102495,Summer2018,2018,2018-08-06 01:30:00,0.4,10.659
102495,Summer2018,2018,2018-08-06 02:00:00,0.4,10.604
102495,Summer2018,2018,2018-08-06 02:30:00,0.4,10.597
102495,Summer2018,2018,2018-08-06 03:00:00,0.4,10.512
102495,Summer2018,2018,2018-08-06 03:30:00,0.4,10.478
102495,Summer2018,2018,2018-08-06 04:00:00,0.4,10.423
102495,Summer2018,2018,2018-08-06 04:30:00,0.4,10.429
102495,Summer2018,2018,2018-08-06 05:00:00,0.4,10.373
102495,Summer2018,2018,2018-08-06 05:30:00,0.4,10.368
102495,Summer2018,2018,2018-08-06 06:00:00,0.4,10.367
102495,Summer2018,2018,2018-08-06 06:30:00,0.4,10.388
102495,Summer2018,2018,2018-08-06 07:00:00,0.4,10.374
102495,Summer2018,2018,2018-08-06 07:30:00,0.4,10.362
102495,Summer2018,2018,2018-08-06 08:00:00,0.4,10.343
102495,Summer2018,2018,2018-08-06 08:30:00,0.4,10.348
102495,Summer2018,2018,2018-08-06 09:00:00,0.4,10.375
102495,Summer2018,2018,2018-08-06 09:30:00,0.4,10.389
102495,Summer2018,2018,2018-08-06 10:00:00,0.4,10.431
102495,Summer2018,2018,2018-08-06 10:30:00,0.4,10.525
102495,Summer2018,2018,2018-08-06 11:00:00,0.4,10.583
102495,Summer2018,2018,2018-08-06 11:30:00,0.4,10.661
102495,Summer2018,2018,2018-08-06 12:00:00,0.4,10.715
102495,Summer2018,2018,2018-08-06 12:30:00,0.4,10.813
102495,Summer2018,2018,2018-08-06 13:00:00,0.4,10.857
102495,Summer2018,2018,2018-08-06 13:30:00,0.4,10.915
102495,Summer2018,2018,2018-08-06 14:00:00,0.4,10.967
102495,Summer2018,2018,2018-08-06 14:30:00,0.4,11.1
102495,Summer2018,2018,2018-08-06 15:00:00,0.4,11.013
102495,Summer2018,2018,2018-08-06 15:30:00,0.4,11.078
102495,Summer2018,2018,2018-08-06 16:00:00,0.4,11.173
102495,Summer2018,2018,2018-08-06 16:30:00,0.4,11.276
102495,Summer2018,2018,2018-08-06 17:00:00,0.4,11.413
102495,Summer2018,2018,2018-08-06 17:30:00,0.4,11.517
102495,Summer2018,2018,2018-08-06 18:00:00,0.4,11.572
102495,Summer2018,2018,2018-08-06 18:30:00,0.4,11.616
102495,Summer2018,2018,2018-08-06 19:00:00,0.4,11.545
102495,Summer2018,2018,2018-08-06 19:30:00,0.4,11.503
102495,Summer2018,2018,2018-08-06 20:00:00,0.4,11.481
102495,Summer2018,2018,2018-08-06 20:30:00,0.4,11.482
102495,Summer2018,2018,2018-08-06 21:00:00,0.4,11.451
102495,Summer2018,2018,2018-08-06 21:30:00,0.4,11.433
102495,Summer2018,2018,2018-08-06 22:00:00,0.4,11.413
102495,Summer2018,2018,2018-08-06 22:30:00,0.4,11.402
102495,Summer2018,2018,2018-08-06 23:00:00,0.4,11.355
102495,Summer2018,2018,2018-08-06 23:30:00,0.4,11.335
102495,Summer2018,2018,2018-08-07 00:00:00,0.4,11.318
102495,Summer2018,2018,2018-08-07 00:30:00,0.4,11.301
102495,Summer2018,2018,2018-08-07 01:00:00,0.4,11.247
102495,Summer2018,2018,2018-08-07 01:30:00,0.4,11.239
102495,Summer2018,2018,2018-08-07 02:00:00,0.4,11.19
102495,Summer2018,2018,2018-08-07 02:30:00,0.4,11.193
102495,Summer2018,2018,2018-08-07 03:00:00,0.4,11.09
102495,Summer2018,2018,2018-08-07 03:30:00,0.4,11.109
102495,Summer2018,2018,2018-08-07 04:00:00,0.4,11.068
102495,Summer2018,2018,2018-08-07 04:30:00,0.4,11.063
102495,Summer2018,2018,2018-08-07 05:00:00,0.4,10.992
102495,Summer2018,2018,2018-08-07 05:30:00,0.4,10.943
102495,Summer2018,2018,2018-08-07 06:00:00,0.4,10.96
102495,Summer2018,2018,2018-08-07 06:30:00,0.4,10.901
102495,Summer2018,2018,2018-08-07 07:00:00,0.4,10.885
102495,Summer2018,2018,2018-08-07 07:30:00,0.4,10.862
102495,Summer2018,2018,2018-08-07 08:00:00,0.4,10.878
102495,Summer2018,2018,2018-08-07 08:30:00,0.4,10.88
102495,Summer2018,2018,2018-08-07 09:00:00,0.4,10.947
102495,Summer2018,2018,2018-08-07 09:30:00,0.4,11.01
102495,Summer2018,2018,2018-08-07 10:00:00,0.4,11.183
102495,Summer2018,2018,2018-08-07 10:30:00,0.4,11.232
102495,Summer2018,2018,2018-08-07 11:00:00,0.4,11.268
102495,Summer2018,2018,2018-08-07 11:30:00,0.4,11.51
102495,Summer2018,2018,2018-08-07 12:00:00,0.4,11.696
102495,Summer2018,2018,2018-08-07 12:30:00,0.4,11.533
102495,Summer2018,2018,2018-08-07 13:00:00,0.4,11.616
102495,Summer2018,2018,2018-08-07 13:30:00,0.4,11.573
102495,Summer2018,2018,2018-08-07 14:00:00,0.4,11.625
102495,Summer2018,2018,2018-08-07 14:30:00,0.4,11.793
102495,Summer2018,2018,2018-08-07 15:00:00,0.4,12.054
102495,Summer2018,2018,2018-08-07 15:30:00,0.4,12.415
102495,Summer2018,2018,2018-08-07 16:00:00,0.4,12.606
102495,Summer2018,2018,2018-08-07 16:30:00,0.4,12.606
102495,Summer2018,2018,2018-08-07 17:00:00,0.4,12.572
102495,Summer2018,2018,2018-08-07 17:30:00,0.4,12.665
102495,Summer2018,2018,2018-08-07 18:00:00,0.4,12.629
102495,Summer2018,2018,2018-08-07 18:30:00,0.4,12.739
102495,Summer2018,2018,2018-08-07 19:00:00,0.4,12.801
102495,Summer2018,2018,2018-08-07 19:30:00,0.4,12.671
102495,Summer2018,2018,2018-08-07 20:00:00,0.4,12.581
102495,Summer2018,2018,2018-08-07 20:30:00,0.4,12.516
102495,Summer2018,2018,2018-08-07 21:00:00,0.4,12.425
102495,Summer2018,2018,2018-08-07 21:30:00,0.4,12.389
102495,Summer2018,2018,2018-08-07 22:00:00,0.4,12.328
102495,Summer2018,2018,2018-08-07 22:30:00,0.4,12.297
102495,Summer2018,2018,2018-08-07 23:00:00,0.4,12.247
102495,Summer2018,2018,2018-08-07 23:30:00,0.4,12.217
102495,Summer2018,2018,2018-08-08 00:00:00,0.4,12.168
102495,Summer2018,2018,2018-08-08 00:30:00,0.4,12.12
102495,Summer2018,2018,2018-08-08 01:00:00,0.4,12.078
102495,Summer2018,2018,2018-08-08 01:30:00,0.4,12.06
102495,Summer2018,2018,2018-08-08 02:00:00,0.4,11.998
102495,Summer2018,2018,2018-08-08 02:30:00,0.4,11.88
102495,Summer2018,2018,2018-08-08 03:00:00,0.4,11.914
102495,Summer2018,2018,2018-08-08 03:30:00,0.4,11.876
102495,Summer2018,2018,2018-08-08 04:00:00,0.4,11.758
102495,Summer2018,2018,2018-08-08 04:30:00,0.4,11.772
102495,Summer2018,2018,2018-08-08 05:00:00,0.4,11.731
102495,Summer2018,2018,2018-08-08 05:30:00,0.4,11.645
102495,Summer2018,2018,2018-08-08 06:00:00,0.4,11.6
102495,Summer2018,2018,2018-08-08 06:30:00,0.4,11.547
102495,Summer2018,2018,2018-08-08 07:00:00,0.4,11.455
102495,Summer2018,2018,2018-08-08 07:30:00,0.4,11.46
102495,Summer2018,2018,2018-08-08 08:00:00,0.4,11.489
102495,Summer2018,2018,2018-08-08 08:30:00,0.4,11.505
102495,Summer2018,2018,2018-08-08 09:00:00,0.4,11.567
102495,Summer2018,2018,2018-08-08 09:30:00,0.4,11.611
102495,Summer2018,2018,2018-08-08 10:00:00,0.4,11.683
102495,Summer2018,2018,2018-08-08 10:30:00,0.4,11.705
102495,Summer2018,2018,2018-08-08 11:00:00,0.4,11.734
102495,Summer2018,2018,2018-08-08 11:30:00,0.4,11.909
102495,Summer2018,2018,2018-08-08 12:00:00,0.4,11.894
102495,Summer2018,2018,2018-08-08 12:30:00,0.4,12.001
102495,Summer2018,2018,2018-08-08 13:00:00,0.4,12.112
102495,Summer2018,2018,2018-08-08 13:30:00,0.4,12.246
102495,Summer2018,2018,2018-08-08 14:00:00,0.4,12.305
102495,Summer2018,2018,2018-08-08 14:30:00,0.4,12.274
102495,Summer2018,2018,2018-08-08 15:00:00,0.4,12.27
102495,Summer2018,2018,2018-08-08 15:30:00,0.4,12.389
102495,Summer2018,2018,2018-08-08 16:00:00,0.4,12.59
102495,Summer2018,2018,2018-08-08 16:30:00,0.4,12.557
102495,Summer2018,2018,2018-08-08 17:00:00,0.4,12.849
102495,Summer2018,2018,2018-08-08 17:30:00,0.4,12.965
102495,Summer2018,2018,2018-08-08 18:00:00,0.4,12.771
102495,Summer2018,2018,2018-08-08 18:30:00,0.4,12.647
102495,Summer2018,2018,2018-08-08 19:00:00,0.4,12.565
102495,Summer2018,2018,2018-08-08 19:30:00,0.4,12.535
102495,Summer2018,2018,2018-08-08 20:00:00,0.4,12.528
102495,Summer2018,2018,2018-08-08 20:30:00,0.4,12.539
102495,Summer2018,2018,2018-08-08 21:00:00,0.4,12.47
102495,Summer2018,2018,2018-08-08 21:30:00,0.4,12.457
102495,Summer2018,2018,2018-08-08 22:00:00,0.4,12.356
102495,Summer2018,2018,2018-08-08 22:30:00,0.4,12.35
102495,Summer2018,2018,2018-08-08 23:00:00,0.4,12.312
102495,Summer2018,2018,2018-08-08 23:30:00,0.4,12.278
102495,Summer2018,2018,2018-08-09 00:00:00,0.4,12.252
102495,Summer2018,2018,2018-08-09 00:30:00,0.4,12.222
102495,Summer2018,2018,2018-08-09 01:00:00,0.4,12.128
102495,Summer2018,2018,2018-08-09 01:30:00,0.4,12.119
102495,Summer2018,2018,2018-08-09 02:00:00,0.4,12.067
102495,Summer2018,2018,2018-08-09 02:30:00,0.4,12.025
102495,Summer2018,2018,2018-08-09 03:00:00,0.4,11.952
102495,Summer2018,2018,2018-08-09 03:30:00,0.4,11.926
102495,Summer2018,2018,2018-08-09 04:00:00,0.4,11.87
102495,Summer2018,2018,2018-08-09 04:30:00,0.4,11.81
102495,Summer2018,2018,2018-08-09 05:00:00,0.4,11.776
102495,Summer2018,2018,2018-08-09 05:30:00,0.4,11.733
102495,Summer2018,2018,2018-08-09 06:00:00,0.4,11.693
102495,Summer2018,2018,2018-08-09 06:30:00,0.4,11.655
102495,Summer2018,2018,2018-08-09 07:00:00,0.4,11.608
102495,Summer2018,2018,2018-08-09 07:30:00,0.4,11.613
102495,Summer2018,2018,2018-08-09 08:00:00,0.4,11.604
102495,Summer2018,2018,2018-08-09 08:30:00,0.4,11.628
102495,Summer2018,2018,2018-08-09 09:00:00,0.4,11.678
102495,Summer2018,2018,2018-08-09 09:30:00,0.4,11.741
102495,Summer2018,2018,2018-08-09 10:00:00,0.4,11.808
102495,Summer2018,2018,2018-08-09 10:30:00,0.4,11.896
102495,Summer2018,2018,2018-08-09 11:00:00,0.4,11.938
102495,Summer2018,2018,2018-08-09 11:30:00,0.4,11.891
102495,Summer2018,2018,2018-08-09 12:00:00,0.4,12.062
102495,Summer2018,2018,2018-08-09 12:30:00,0.4,12.247
102495,Summer2018,2018,2018-08-09 13:00:00,0.4,12.247
102495,Summer2018,2018,2018-08-09 13:30:00,0.4,12.293
102495,Summer2018,2018,2018-08-09 14:00:00,0.4,12.465
102495,Summer2018,2018,2018-08-09 14:30:00,0.4,12.51
102495,Summer2018,2018,2018-08-09 15:00:00,0.4,12.59
102495,Summer2018,2018,2018-08-09 15:30:00,0.4,12.699
102495,Summer2018,2018,2018-08-09 16:00:00,0.4,12.902
102495,Summer2018,2018,2018-08-09 16:30:00,0.4,12.971
102495,Summer2018,2018,2018-08-09 17:00:00,0.4,13.112
102495,Summer2018,2018,2018-08-09 17:30:00,0.4,13.106
102495,Summer2018,2018,2018-08-09 18:00:00,0.4,13.023
102495,Summer2018,2018,2018-08-09 18:30:00,0.4,12.786
102495,Summer2018,2018,2018-08-09 19:00:00,0.4,12.856
102495,Summer2018,2018,2018-08-09 19:30:00,0.4,12.812
102495,Summer2018,2018,2018-08-09 20:00:00,0.4,12.759
102495,Summer2018,2018,2018-08-09 20:30:00,0.4,12.735
102495,Summer2018,2018,2018-08-09 21:00:00,0.4,12.776
102495,Summer2018,2018,2018-08-09 21:30:00,0.4,12.766
102495,Summer2018,2018,2018-08-09 22:00:00,0.4,12.685
102495,Summer2018,2018,2018-08-09 22:30:00,0.4,12.62
102495,Summer2018,2018,2018-08-09 23:00:00,0.4,12.596
102495,Summer2018,2018,2018-08-09 23:30:00,0.4,12.563
102495,Summer2018,2018,2018-08-10 00:00:00,0.4,12.516
102495,Summer2018,2018,2018-08-10 00:30:00,0.4,12.444
102495,Summer2018,2018,2018-08-10 01:00:00,0.4,12.408
102495,Summer2018,2018,2018-08-10 01:30:00,0.4,12.344
102495,Summer2018,2018,2018-08-10 02:00:00,0.4,12.319
102495,Summer2018,2018,2018-08-10 02:30:00,0.4,12.244
102495,Summer2018,2018,2018-08-10 03:00:00,0.4,12.138
102495,Summer2018,2018,2018-08-10 03:30:00,0.4,12.094
102495,Summer2018,2018,2018-08-10 04:00:00,0.4,12.076
102495,Summer2018,2018,2018-08-10 04:30:00,0.4,12.027
102495,Summer2018,2018,2018-08-10 05:00:00,0.4,11.965
102495,Summer2018,2018,2018-08-10 05:30:00,0.4,11.9
102495,Summer2018,2018,2018-08-10 06:00:00,0.4,11.813
102495,Summer2018,2018,2018-08-10 06:30:00,0.4,11.79
102495,Summer2018,2018,2018-08-10 07:00:00,0.4,11.762
102495,Summer2018,2018,2018-08-10 07:30:00,0.4,11.723
102495,Summer2018,2018,2018-08-10 08:00:00,0.4,11.75
102495,Summer2018,2018,2018-08-10 08:30:00,0.4,11.845
102495,Summer2018,2018,2018-08-10 09:00:00,0.4,11.869
102495,Summer2018,2018,2018-08-10 09:30:00,0.4,11.939
102495,Summer2018,2018,2018-08-10 10:00:00,0.4,11.996
102495,Summer2018,2018,2018-08-10 10:30:00,0.4,12.134
102495,Summer2018,2018,2018-08-10 11:00:00,0.4,12.1
102495,Summer2018,2018,2018-08-10 11:30:00,0.4,12.271
102495,Summer2018,2018,2018-08-10 12:00:00,0.4,12.369
102495,Summer2018,2018,2018-08-10 12:30:00,0.4,12.541
102495,Summer2018,2018,2018-08-10 13:00:00,0.4,12.659
102495,Summer2018,2018,2018-08-10 13:30:00,0.4,12.688
102495,Summer2018,2018,2018-08-10 14:00:00,0.4,13.127
102495,Summer2018,2018,2018-08-10 14:30:00,0.4,13.05
102495,Summer2018,2018,2018-08-10 15:00:00,0.4,12.91
102495,Summer2018,2018,2018-08-10 15:30:00,0.4,12.869
102495,Summer2018,2018,2018-08-10 16:00:00,0.4,12.902
102495,Summer2018,2018,2018-08-10 16:30:00,0.4,12.942
102495,Summer2018,2018,2018-08-10 17:00:00,0.4,12.839
102495,Summer2018,2018,2018-08-10 17:30:00,0.4,13.001
102495,Summer2018,2018,2018-08-10 18:00:00,0.4,13.096
102495,Summer2018,2018,2018-08-10 18:30:00,0.4,13.166
102495,Summer2018,2018,2018-08-10 19:00:00,0.4,13.216
102495,Summer2018,2018,2018-08-10 19:30:00,0.4,13.233
102495,Summer2018,2018,2018-08-10 20:00:00,0.4,13.101
102495,Summer2018,2018,2018-08-10 20:30:00,0.4,12.961
102495,Summer2018,2018,2018-08-10 21:00:00,0.4,12.863
102495,Summer2018,2018,2018-08-10 21:30:00,0.4,12.761
102495,Summer2018,2018,2018-08-10 22:00:00,0.4,12.783
102495,Summer2018,2018,2018-08-10 22:30:00,0.4,12.807
102495,Summer2018,2018,2018-08-10 23:00:00,0.4,12.853
102495,Summer2018,2018,2018-08-10 23:30:00,0.4,12.805
102495,Summer2018,2018,2018-08-11 00:00:00,0.4,12.748
102495,Summer2018,2018,2018-08-11 00:30:00,0.4,12.669
102495,Summer2018,2018,2018-08-11 01:00:00,0.4,12.623
102495,Summer2018,2018,2018-08-11 01:30:00,0.4,12.558
102495,Summer2018,2018,2018-08-11 02:00:00,0.4,12.491
102495,Summer2018,2018,2018-08-11 02:30:00,0.4,12.411
102495,Summer2018,2018,2018-08-11 03:00:00,0.4,12.356
102495,Summer2018,2018,2018-08-11 03:30:00,0.4,12.282
102495,Summer2018,2018,2018-08-11 04:00:00,0.4,12.193
102495,Summer2018,2018,2018-08-11 04:30:00,0.4,12.182
102495,Summer2018,2018,2018-08-11 05:00:00,0.4,12.106
102495,Summer2018,2018,2018-08-11 05:30:00,0.4,12.029
102495,Summer2018,2018,2018-08-11 06:00:00,0.4,11.992
102495,Summer2018,2018,2018-08-11 06:30:00,0.4,11.936
102495,Summer2018,2018,2018-08-11 07:00:00,0.4,11.863
102495,Summer2018,2018,2018-08-11 07:30:00,0.4,11.884
102495,Summer2018,2018,2018-08-11 08:00:00,0.4,11.906
102495,Summer2018,2018,2018-08-11 08:30:00,0.4,11.93
102495,Summer2018,2018,2018-08-11 09:00:00,0.4,12.013
102495,Summer2018,2018,2018-08-11 09:30:00,0.4,12.026
102495,Summer2018,2018,2018-08-11 10:00:00,0.4,12.147
