"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","tilt","Battery","flag_Y","flag_Z","flag_X","flag_T"
"854",695220,"Summer2018",2018,2018-07-21 08:07:00,9,7.386,22.00772,1.132,-0.058,0.184,-1.51960434283623,3.46,"n","n","n","n"
"855",695220,"Summer2018",2018,2018-07-21 08:37:00,9,7.434,25.96822,1.135,-0.045,0.167,-1.53116950454097,3.46,"n","n","n","n"
"856",695220,"Summer2018",2018,2018-07-21 09:07:00,9,7.577,34.77352,1.147,-0.064,0.179,-1.51505639229264,3.46,"n","n","n","n"
"857",695220,"Summer2018",2018,2018-07-21 09:37:00,9,7.424,44.29388,1.116,-0.068,0.199,-1.50993966683374,3.46,"n","n","n","n"
"858",695220,"Summer2018",2018,2018-07-21 10:07:00,9,7.424,54.31039,1.148,-0.064,0.184,-1.51510484586651,3.46,"n","n","n","n"
"859",695220,"Summer2018",2018,2018-07-21 10:37:00,9,7.482,66.89816,1.136,-0.056,0.175,-1.52154042481057,3.46,"n","n","n","n"
"860",695220,"Summer2018",2018,2018-07-21 11:07:00,9,7.482,76.56152,1.12,-0.061,0.182,-1.51638579896472,3.46,"n","n","n","n"
"861",695220,"Summer2018",2018,2018-07-21 11:37:00,9,7.472,84.57006,1.145,-0.049,0.167,-1.52802766295307,3.46,"n","n","n","n"
"862",695220,"Summer2018",2018,2018-07-21 12:07:00,9,7.673,95.0623,1.128,-0.072,0.192,-1.50705301426221,3.46,"n","n","n","n"
"863",695220,"Summer2018",2018,2018-07-21 12:37:00,9,7.787,71.22347,1.136,-0.068,0.204,-1.51100851270147,3.46,"n","n","n","n"
"864",695220,"Summer2018",2018,2018-07-21 13:07:00,9,7.309,103.91431,1.136,-0.066,0.19,-1.5127629727325,3.46,"n","n","n","n"
"865",695220,"Summer2018",2018,2018-07-21 13:37:00,9,7.539,124.54272,1.139,-0.064,0.184,-1.51466571038179,3.46,"n","n","n","n"
"866",695220,"Summer2018",2018,2018-07-21 14:07:00,9,7.529,118.05183,1.139,-0.065,0.207,-1.51379055376466,3.46,"n","n","n","n"
"867",695220,"Summer2018",2018,2018-07-21 14:37:00,9,7.501,26.82044,1.132,-0.085,0.227,-1.49584863456915,3.46,"n","n","n","n"
"868",695220,"Summer2018",2018,2018-07-21 15:07:00,9,7.539,22.12739,1.158,-0.08,0.131,-1.50182129087595,3.46,"n","n","o","n"
"869",695220,"Summer2018",2018,2018-07-21 15:37:00,9,7.386,22.65856,1.136,-0.074,0.188,-1.50574738587738,3.45,"n","n","n","n"
"870",695220,"Summer2018",2018,2018-07-21 16:07:00,9,7.491,12.87846,1.132,-0.074,0.184,-1.50551818224015,3.46,"n","n","n","n"
"871",695220,"Summer2018",2018,2018-07-21 16:37:00,9,7.568,9.88401,1.123,-0.081,0.193,-1.49879279175564,3.46,"n","n","n","n"
"872",695220,"Summer2018",2018,2018-07-21 17:07:00,9,7.673,18.30115,1.135,-0.079,0.192,-1.50130487854916,3.46,"n","n","n","n"
"873",695220,"Summer2018",2018,2018-07-21 17:37:00,9,7.539,15.60148,1.12,-0.072,0.185,-1.50659895042176,3.46,"n","n","n","n"
"874",695220,"Summer2018",2018,2018-07-21 18:07:00,9,7.568,8.57357,1.139,-0.064,0.177,-1.51466571038179,3.46,"n","n","n","n"
"875",695220,"Summer2018",2018,2018-07-21 18:37:00,9,7.376,10.57571,1.107,-0.052,0.159,-1.52385702788409,3.46,"n","n","o","n"
"876",695220,"Summer2018",2018,2018-07-21 19:07:00,9,7.482,9.21274,1.137,-0.065,0.171,-1.51369049742558,3.46,"n","n","n","n"
"877",695220,"Summer2018",2018,2018-07-21 19:37:00,9,7.491,3.98851,1.137,-0.073,0.184,-1.50668028327943,3.45,"n","n","n","n"
"878",695220,"Summer2018",2018,2018-07-21 20:07:00,9,7.52,2.38622,1.136,-0.072,0.179,-1.50750070860627,3.46,"n","n","n","n"
"879",695220,"Summer2018",2018,2018-07-21 20:37:00,9,7.568,0.13892,1.129,-0.074,0.184,-1.50534521823085,3.46,"n","n","n","n"
"882",695220,"Summer2018",2018,2018-07-21 22:07:00,9,7.424,0.30528,1.136,-0.084,0.243,-1.49698699082235,3.45,"n","n","n","n"
"884",695220,"Summer2018",2018,2018-07-21 23:07:00,9,7.596,0.97655,1.126,-0.074,0.192,-1.50517133651917,3.46,"n","n","n","n"
"885",695220,"Summer2018",2018,2018-07-21 23:37:00,9,7.644,0.25858,1.144,-0.073,0.176,-1.50707153723996,3.46,"n","n","n","n"
"886",695220,"Summer2018",2018,2018-07-22 00:07:00,9,7.558,1.30343,1.139,-0.071,0.19,-1.50854149602677,3.46,"n","n","n","n"
"888",695220,"Summer2018",2018,2018-07-22 01:07:00,9,7.711,0.17978,1.142,-0.072,0.177,-1.50783237947832,3.46,"n","n","n","n"
"890",695220,"Summer2018",2018,2018-07-22 02:07:00,9,7.251,1.08454,1.142,-0.068,0.188,-1.51132189215072,3.46,"n","n","n","n"
"891",695220,"Summer2018",2018,2018-07-22 02:37:00,9,7.376,1.90757,1.139,-0.089,0.239,-1.49281605802519,3.46,"n","n","n","n"
"892",695220,"Summer2018",2018,2018-07-22 03:07:00,9,7.51,0.387,1.144,-0.084,0.24,-1.49750128698713,3.46,"n","n","n","n"
"893",695220,"Summer2018",2018,2018-07-22 03:37:00,9,7.424,1.00282,1.136,-0.087,0.241,-1.49436102252015,3.46,"n","n","n","n"
"895",695220,"Summer2018",2018,2018-07-22 04:37:00,9,7.453,0.20021,1.12,-0.068,0.169,-1.51015647867592,3.46,"n","n","n","n"
"898",695220,"Summer2018",2018,2018-07-22 06:07:00,9,7.52,0.61173,1.127,-0.064,0.198,-1.5140693209387,3.46,"n","n","n","n"
"899",695220,"Summer2018",2018,2018-07-22 06:37:00,9,7.453,1.62155,1.136,-0.072,0.177,-1.50750070860627,3.46,"n","n","n","n"
"900",695220,"Summer2018",2018,2018-07-22 07:07:00,9,7.453,2.55841,1.119,-0.093,0.196,-1.48787697198291,3.46,"n","n","n","n"
"901",695220,"Summer2018",2018,2018-07-22 07:37:00,9,7.663,5.1501,1.136,-0.072,0.191,-1.50750070860627,3.46,"n","n","n","n"
"902",695220,"Summer2018",2018,2018-07-22 08:07:00,9,7.558,5.24641,1.134,-0.096,0.207,-1.48634161054798,3.46,"n","n","n","n"
"903",695220,"Summer2018",2018,2018-07-22 08:37:00,9,7.644,7.7126,1.134,-0.097,0.201,-1.48546611627941,3.46,"n","n","n","n"
"904",695220,"Summer2018",2018,2018-07-22 09:07:00,9,7.625,14.00502,1.142,-0.098,0.22,-1.48519168878958,3.46,"n","n","n","n"
"905",695220,"Summer2018",2018,2018-07-22 09:37:00,9,7.52,15.59272,1.136,-0.093,0.193,-1.48911228877486,3.46,"n","n","n","n"
"906",695220,"Summer2018",2018,2018-07-22 10:07:00,9,7.491,36.60346,1.139,-0.095,0.195,-1.48758243632924,3.46,"n","n","n","n"
"907",695220,"Summer2018",2018,2018-07-22 10:37:00,9,7.558,30.17095,1.144,-0.103,0.263,-1.48100346861942,3.46,"n","n","n","n"
"908",695220,"Summer2018",2018,2018-07-22 11:07:00,9,7.529,48.5579,1.148,-0.104,0.243,-1.48045060860675,3.46,"n","n","n","n"
"909",695220,"Summer2018",2018,2018-07-22 11:37:00,9,7.635,51.35097,1.134,-0.084,0.192,-1.49685728913696,3.46,"n","n","n","n"
"910",695220,"Summer2018",2018,2018-07-22 12:07:00,9,7.606,17.96259,1.142,-0.095,0.195,-1.48780003294443,3.46,"n","n","n","n"
"911",695220,"Summer2018",2018,2018-07-22 12:37:00,9,7.711,27.7106,1.142,-0.084,0.179,-1.49737338482689,3.46,"n","n","n","n"
"912",695220,"Summer2018",2018,2018-07-22 13:07:00,9,7.654,58.36136,1.129,-0.084,0.184,-1.49653103551896,3.46,"n","n","n","n"
"913",695220,"Summer2018",2018,2018-07-22 13:37:00,9,7.635,109.7456,1.144,-0.087,0.183,-1.49489347735461,3.46,"n","n","n","n"
"914",695220,"Summer2018",2018,2018-07-22 14:07:00,9,7.367,22.37838,1.136,-0.077,0.182,-1.50311815588017,3.46,"n","n","n","n"
"915",695220,"Summer2018",2018,2018-07-22 14:37:00,9,7.549,15.42053,1.148,-0.082,0.175,-1.49948886200961,3.46,"n","n","n","n"
"916",695220,"Summer2018",2018,2018-07-22 15:07:00,9,7.501,4.72691,1.137,-0.077,0.177,-1.50317749798425,3.46,"n","n","n","n"
"917",695220,"Summer2018",2018,2018-07-22 15:37:00,9,7.673,28.13087,1.136,-0.09,0.231,-1.4917361099999,3.46,"n","n","n","n"
"918",695220,"Summer2018",2018,2018-07-22 16:07:00,9,7.549,22.55641,1.136,-0.088,0.188,-1.4934859326154,3.46,"n","n","n","n"
"919",695220,"Summer2018",2018,2018-07-22 16:37:00,9,7.587,9.3003,1.139,-0.082,0.184,-1.49892734472398,3.46,"n","n","n","n"
"920",695220,"Summer2018",2018,2018-07-22 17:07:00,9,7.625,1.89006,1.136,-0.074,0.177,-1.50574738587738,3.46,"n","n","n","n"
"921",695220,"Summer2018",2018,2018-07-22 17:37:00,9,7.692,11.90949,1.135,-0.076,0.184,-1.50393578246486,3.46,"n","n","n","n"
"922",695220,"Summer2018",2018,2018-07-22 18:07:00,9,7.539,5.59664,1.139,-0.08,0.188,-1.50067443489729,3.46,"n","n","n","n"
"923",695220,"Summer2018",2018,2018-07-22 18:37:00,9,7.568,19.14753,1.143,-0.082,0.183,-1.49917799407632,3.46,"n","n","n","n"
"924",695220,"Summer2018",2018,2018-07-22 19:07:00,9,7.587,6.30001,1.139,-0.073,0.184,-1.50679255884318,3.46,"n","n","n","n"
"925",695220,"Summer2018",2018,2018-07-22 19:37:00,9,7.635,6.7699,1.144,-0.081,0.182,-1.50011009569996,3.46,"n","n","n","n"
"926",695220,"Summer2018",2018,2018-07-22 20:07:00,9,7.682,1.8959,1.143,-0.082,0.188,-1.49917799407632,3.46,"n","n","n","n"
"928",695220,"Summer2018",2018,2018-07-22 21:07:00,9,7.663,0.00467,1.137,-0.084,0.184,-1.49705167148459,3.46,"n","n","n","n"
"929",695220,"Summer2018",2018,2018-07-22 21:37:00,9,7.625,0.35782,1.136,-0.09,0.241,-1.4917361099999,3.46,"n","n","n","n"
"930",695220,"Summer2018",2018,2018-07-22 22:07:00,9,7.596,0.86273,1.137,-0.084,0.207,-1.49705167148459,3.46,"n","n","n","n"
"932",695220,"Summer2018",2018,2018-07-22 23:07:00,9,7.462,1.17793,1.137,-0.076,0.182,-1.50405304189542,3.45,"n","n","n","n"
"935",695220,"Summer2018",2018,2018-07-23 00:37:00,9,7.606,0.0572,1.142,-0.08,0.188,-1.50085804213486,3.46,"n","n","n","n"
"938",695220,"Summer2018",2018,2018-07-23 02:07:00,9,7.644,0.83646,1.136,-0.074,0.179,-1.50574738587738,3.46,"n","n","n","n"
"942",695220,"Summer2018",2018,2018-07-23 04:07:00,9,7.568,0.32279,1.136,-0.074,0.198,-1.50574738587738,3.46,"n","n","n","n"
"943",695220,"Summer2018",2018,2018-07-23 04:37:00,9,7.587,2.00972,1.137,-0.089,0.236,-1.49267944642357,3.46,"n","n","n","n"
"946",695220,"Summer2018",2018,2018-07-23 06:07:00,9,7.625,0.85397,1.136,-0.073,0.193,-1.50662399785534,3.46,"n","n","n","n"
"947",695220,"Summer2018",2018,2018-07-23 06:37:00,9,7.615,1.38515,1.137,-0.08,0.185,-1.50055149443874,3.46,"n","n","n","n"
"948",695220,"Summer2018",2018,2018-07-23 07:07:00,9,7.52,4.53136,1.128,-0.073,0.183,-1.50617013668565,3.46,"n","n","n","n"
"949",695220,"Summer2018",2018,2018-07-23 07:37:00,9,7.587,9.50168,1.132,-0.077,0.191,-1.5028797438328,3.46,"n","n","n","n"
"950",695220,"Summer2018",2018,2018-07-23 08:07:00,9,7.587,23.34151,1.137,-0.074,0.192,-1.50580443586853,3.46,"n","n","n","n"
"951",695220,"Summer2018",2018,2018-07-23 08:37:00,9,7.701,14.20057,1.128,-0.08,0.185,-1.49999289422499,3.46,"n","n","n","n"
"952",695220,"Summer2018",2018,2018-07-23 09:07:00,9,7.606,13.98459,1.136,-0.084,0.243,-1.49698699082235,3.46,"n","n","n","n"
"953",695220,"Summer2018",2018,2018-07-23 09:37:00,9,7.51,41.29651,1.139,-0.079,0.192,-1.50154814147001,3.46,"n","n","n","n"
"954",695220,"Summer2018",2018,2018-07-23 10:07:00,9,7.529,45.17529,1.137,-0.093,0.248,-1.48918381177631,3.46,"n","n","n","n"
"955",695220,"Summer2018",2018,2018-07-23 10:37:00,9,7.568,36.52174,1.136,-0.077,0.184,-1.50311815588017,3.46,"n","n","n","n"
"956",695220,"Summer2018",2018,2018-07-23 11:07:00,9,7.682,23.2306,1.137,-0.068,0.188,-1.51106097147499,3.46,"n","n","n","n"
"957",695220,"Summer2018",2018,2018-07-23 11:37:00,9,7.635,6.20078,1.14,-0.079,0.182,-1.50160869174161,3.46,"n","n","n","n"
"958",695220,"Summer2018",2018,2018-07-23 12:07:00,9,7.529,13.72484,1.137,-0.084,0.24,-1.49705167148459,3.46,"n","n","n","n"
"959",695220,"Summer2018",2018,2018-07-23 12:37:00,9,7.606,8.39554,1.143,-0.093,0.241,-1.48961033899315,3.46,"n","n","n","n"
"960",695220,"Summer2018",2018,2018-07-23 13:07:00,9,7.596,11.87447,1.135,-0.073,0.19,-1.50656761365811,3.46,"n","n","n","n"
"961",695220,"Summer2018",2018,2018-07-23 13:37:00,9,7.654,7.84977,1.132,-0.082,0.19,-1.49848446812262,3.46,"n","n","n","n"
"962",695220,"Summer2018",2018,2018-07-23 14:07:00,9,7.644,2.03599,1.137,-0.074,0.167,-1.50580443586853,3.46,"n","n","n","n"
"963",695220,"Summer2018",2018,2018-07-23 14:37:00,9,7.577,3.82799,1.136,-0.079,0.185,-1.50136585411178,3.46,"n","n","n","n"
"964",695220,"Summer2018",2018,2018-07-23 15:07:00,9,7.606,8.24086,1.127,-0.077,0.192,-1.50257935989654,3.46,"n","n","n","n"
"965",695220,"Summer2018",2018,2018-07-23 15:37:00,9,7.635,3.52738,1.143,-0.072,0.192,-1.50788732075977,3.46,"n","n","n","n"
"966",695220,"Summer2018",2018,2018-07-23 16:07:00,9,7.51,2.10312,1.136,-0.073,0.19,-1.50662399785534,3.46,"n","n","n","n"
"967",695220,"Summer2018",2018,2018-07-23 16:37:00,9,7.529,1.46395,1.14,-0.088,0.239,-1.49375612321602,3.46,"n","n","n","n"
"968",695220,"Summer2018",2018,2018-07-23 17:07:00,9,7.606,23.53121,1.136,-0.071,0.191,-1.50837751679894,3.46,"n","n","n","n"
"969",695220,"Summer2018",2018,2018-07-23 17:37:00,9,7.739,11.49798,1.127,-0.077,0.192,-1.50257935989654,3.46,"n","n","n","n"
"970",695220,"Summer2018",2018,2018-07-23 18:07:00,9,7.539,4.5051,1.121,-0.072,0.208,-1.50665606136924,3.46,"n","n","n","n"
"971",695220,"Summer2018",2018,2018-07-23 18:37:00,9,7.635,1.69452,1.132,-0.09,0.249,-1.49145791407677,3.46,"n","n","n","n"
"972",695220,"Summer2018",2018,2018-07-23 19:07:00,9,7.644,2.85027,1.144,-0.08,0.19,-1.50097991458255,3.46,"n","n","n","n"
"973",695220,"Summer2018",2018,2018-07-23 19:37:00,9,7.606,2.12063,1.136,-0.077,0.188,-1.50311815588017,3.46,"n","n","n","n"
"974",695220,"Summer2018",2018,2018-07-23 20:07:00,9,7.529,1.08162,1.139,-0.089,0.207,-1.49281605802519,3.46,"n","n","n","n"
"976",695220,"Summer2018",2018,2018-07-23 21:07:00,9,7.692,0.31112,1.139,-0.089,0.231,-1.49281605802519,3.46,"n","n","n","n"
"977",695220,"Summer2018",2018,2018-07-23 21:37:00,9,7.739,0.04261,1.129,-0.08,0.179,-1.50005539852208,3.46,"n","n","n","n"
"979",695220,"Summer2018",2018,2018-07-23 22:37:00,9,7.606,0.2761,1.137,-0.08,0.183,-1.50055149443874,3.46,"n","n","n","n"
"980",695220,"Summer2018",2018,2018-07-23 23:07:00,9,7.577,0.29361,1.139,-0.087,0.227,-1.49456156451872,3.46,"n","n","n","n"
"983",695220,"Summer2018",2018,2018-07-24 00:37:00,9,7.644,0.53293,1.127,-0.073,0.192,-1.50611295287108,3.46,"n","n","n","n"
"984",695220,"Summer2018",2018,2018-07-24 01:07:00,9,7.615,0.04845,1.139,-0.077,0.185,-1.50329587101555,3.46,"n","n","n","n"
"985",695220,"Summer2018",2018,2018-07-24 01:37:00,9,7.615,1.47563,1.139,-0.093,0.24,-1.48932648351069,3.46,"n","n","n","n"
"986",695220,"Summer2018",2018,2018-07-24 02:07:00,9,7.625,0.74015,1.136,-0.087,0.24,-1.49436102252015,3.46,"n","n","n","n"
"989",695220,"Summer2018",2018,2018-07-24 03:37:00,9,7.673,0.53877,1.136,-0.077,0.204,-1.50311815588017,3.46,"n","n","n","n"
"994",695220,"Summer2018",2018,2018-07-24 06:07:00,9,7.558,1.14291,1.136,-0.079,0.192,-1.50136585411178,3.46,"n","n","n","n"
"995",695220,"Summer2018",2018,2018-07-24 06:37:00,9,7.644,0.87732,1.135,-0.079,0.182,-1.50130487854916,3.46,"n","n","n","n"
"996",695220,"Summer2018",2018,2018-07-24 07:07:00,9,7.711,7.02965,1.136,-0.072,0.179,-1.50750070860627,3.46,"n","n","n","n"
"997",695220,"Summer2018",2018,2018-07-24 07:37:00,9,7.596,11.46587,1.137,-0.073,0.179,-1.50668028327943,3.46,"n","n","n","n"
"998",695220,"Summer2018",2018,2018-07-24 08:07:00,9,7.635,17.67074,1.132,-0.089,0.236,-1.49233581842021,3.46,"n","n","n","n"
"999",695220,"Summer2018",2018,2018-07-24 08:37:00,9,7.501,28.16881,1.129,-0.072,0.188,-1.50710932162528,3.46,"n","n","n","n"
"1000",695220,"Summer2018",2018,2018-07-24 09:07:00,9,7.596,37.33019,1.139,-0.08,0.184,-1.50067443489729,3.46,"n","n","n","n"
"1001",695220,"Summer2018",2018,2018-07-24 09:37:00,9,7.625,48.88186,1.136,-0.079,0.192,-1.50136585411178,3.46,"n","n","n","n"
"1002",695220,"Summer2018",2018,2018-07-24 10:07:00,9,7.654,58.4781,1.12,-0.085,0.195,-1.49504867552202,3.46,"n","n","n","n"
"1003",695220,"Summer2018",2018,2018-07-24 10:37:00,9,7.711,73.04757,1.132,-0.081,0.199,-1.49936330485037,3.46,"n","n","n","n"
"1004",695220,"Summer2018",2018,2018-07-24 11:07:00,9,7.73,84.19941,1.139,-0.089,0.19,-1.49281605802519,3.46,"n","n","n","n"
"1005",695220,"Summer2018",2018,2018-07-24 11:37:00,9,7.654,95.0156,1.132,-0.084,0.176,-1.49672713164713,3.46,"n","n","n","n"
"1006",695220,"Summer2018",2018,2018-07-24 12:07:00,9,7.52,102.7965,1.129,-0.077,0.179,-1.50269983126758,3.46,"n","n","n","n"
"1007",695220,"Summer2018",2018,2018-07-24 12:37:00,9,7.625,134.01638,1.145,-0.084,0.177,-1.49756507140785,3.46,"n","n","n","n"
"1008",695220,"Summer2018",2018,2018-07-24 13:07:00,9,7.739,32.33652,1.132,-0.082,0.19,-1.49848446812262,3.46,"n","n","n","n"
"1009",695220,"Summer2018",2018,2018-07-24 13:37:00,9,7.758,106.61398,1.136,-0.081,0.191,-1.49961397930642,3.46,"n","n","n","n"
"1010",695220,"Summer2018",2018,2018-07-24 14:07:00,9,7.806,26.55485,1.136,-0.077,0.183,-1.50311815588017,3.46,"n","n","n","n"
"1011",695220,"Summer2018",2018,2018-07-24 14:37:00,9,7.758,18.37119,1.132,-0.087,0.179,-1.49409198939923,3.46,"n","n","n","n"
"1012",695220,"Summer2018",2018,2018-07-24 15:07:00,9,7.606,25.43996,1.136,-0.08,0.192,-1.50048986267627,3.46,"n","n","n","n"
"1013",695220,"Summer2018",2018,2018-07-24 15:37:00,9,7.615,26.04702,1.136,-0.084,0.195,-1.49698699082235,3.46,"n","n","n","n"
"1014",695220,"Summer2018",2018,2018-07-24 16:07:00,9,7.529,71.95019,1.136,-0.077,0.192,-1.50311815588017,3.46,"n","n","n","n"
"1015",695220,"Summer2018",2018,2018-07-24 16:37:00,9,7.615,21.11464,1.137,-0.08,0.195,-1.50055149443874,3.46,"n","n","n","n"
"1016",695220,"Summer2018",2018,2018-07-24 17:07:00,9,7.692,16.64048,1.134,-0.079,0.192,-1.50124379596481,3.46,"n","n","n","n"
"1017",695220,"Summer2018",2018,2018-07-24 17:37:00,9,7.654,8.88586,1.132,-0.079,0.19,-1.50112130860371,3.46,"n","n","n","n"
"1018",695220,"Summer2018",2018,2018-07-24 18:07:00,9,7.777,8.75161,1.132,-0.081,0.185,-1.49936330485037,3.46,"n","n","n","n"
"1019",695220,"Summer2018",2018,2018-07-24 18:37:00,9,7.806,6.21246,1.136,-0.081,0.179,-1.49961397930642,3.46,"n","n","n","n"
"1020",695220,"Summer2018",2018,2018-07-24 19:07:00,9,7.825,7.70092,1.142,-0.084,0.191,-1.49737338482689,3.46,"n","n","n","n"
"1021",695220,"Summer2018",2018,2018-07-24 19:37:00,9,7.615,3.72292,1.136,-0.084,0.177,-1.49698699082235,3.46,"n","n","n","n"
"1022",695220,"Summer2018",2018,2018-07-24 20:07:00,9,7.663,0.77225,1.127,-0.09,0.241,-1.49110740967633,3.46,"n","n","n","n"
"1024",695220,"Summer2018",2018,2018-07-24 21:07:00,9,7.491,0.27901,1.134,-0.073,0.192,-1.50651113042789,3.46,"n","n","n","n"
"1025",695220,"Summer2018",2018,2018-07-24 21:37:00,9,7.749,0.12141,1.136,-0.08,0.183,-1.50048986267627,3.46,"n","n","n","n"
"1026",695220,"Summer2018",2018,2018-07-24 22:07:00,9,7.73,0.36073,1.135,-0.073,0.188,-1.50656761365811,3.46,"n","n","n","n"
"1027",695220,"Summer2018",2018,2018-07-24 22:37:00,9,7.682,0.72556,1.137,-0.081,0.184,-1.49967637372689,3.46,"n","n","n","n"
"1029",695220,"Summer2018",2018,2018-07-24 23:37:00,9,7.606,0.55044,1.136,-0.084,0.246,-1.49698699082235,3.46,"n","n","n","n"
"1031",695220,"Summer2018",2018,2018-07-25 00:37:00,9,7.654,0.37533,1.136,-0.074,0.193,-1.50574738587738,3.46,"n","n","n","n"
"1032",695220,"Summer2018",2018,2018-07-25 01:07:00,9,7.615,0.21189,1.136,-0.08,0.176,-1.50048986267627,3.46,"n","n","n","n"
"1034",695220,"Summer2018",2018,2018-07-25 02:07:00,9,7.663,0.16227,1.134,-0.08,0.184,-1.50036627466988,3.46,"n","n","n","n"
"1035",695220,"Summer2018",2018,2018-07-25 02:37:00,9,7.692,1.07286,1.127,-0.081,0.208,-1.49904747229112,3.46,"n","n","n","n"
"1040",695220,"Summer2018",2018,2018-07-25 05:07:00,9,7.491,0.65259,1.164,-0.087,0.201,-1.49619277433065,3.46,"n","n","o","n"
"1041",695220,"Summer2018",2018,2018-07-25 05:37:00,9,7.768,0.65259,1.121,-0.105,0.231,-1.47740244833598,3.46,"n","n","n","n"
"1042",695220,"Summer2018",2018,2018-07-25 06:07:00,9,7.539,1.76456,1.121,-0.109,0.204,-1.47386642529694,3.46,"n","n","n","n"
"1043",695220,"Summer2018",2018,2018-07-25 06:37:00,9,7.625,3.46025,1.148,-0.087,0.191,-1.49515693787221,3.46,"n","n","n","n"
"1044",695220,"Summer2018",2018,2018-07-25 07:07:00,9,7.663,9.99491,1.148,-0.095,0.233,-1.48823183768729,3.46,"n","n","n","n"
"1045",695220,"Summer2018",2018,2018-07-25 07:37:00,9,7.749,21.25182,1.155,-0.082,0.204,-1.49991957820251,3.46,"n","n","n","n"
"1046",695220,"Summer2018",2018,2018-07-25 08:07:00,9,7.939,11.86571,1.136,-0.074,0.184,-1.50574738587738,3.46,"n","n","n","n"
"1047",695220,"Summer2018",2018,2018-07-25 08:37:00,9,7.768,27.80107,1.151,-0.089,0.215,-1.49362581742239,3.46,"n","n","n","n"
"1048",695220,"Summer2018",2018,2018-07-25 09:07:00,9,7.853,21.24306,1.126,-0.08,0.192,-1.49986755424094,3.46,"n","n","n","n"
"1049",695220,"Summer2018",2018,2018-07-25 09:37:00,9,7.796,32.07969,1.143,-0.084,0.172,-1.49743739155666,3.46,"n","n","n","n"
"1050",695220,"Summer2018",2018,2018-07-25 10:07:00,9,7.739,70.84989,1.136,-0.084,0.243,-1.49698699082235,3.46,"n","n","n","n"
"1051",695220,"Summer2018",2018,2018-07-25 10:37:00,9,7.853,66.83395,1.143,-0.08,0.195,-1.50091903141134,3.46,"n","n","n","n"
"1052",695220,"Summer2018",2018,2018-07-25 11:07:00,9,7.72,32.20227,1.136,-0.08,0.188,-1.50048986267627,3.46,"n","n","n","n"
"1053",695220,"Summer2018",2018,2018-07-25 11:37:00,9,8.024,90.45973,1.129,-0.082,0.19,-1.498292991482,3.46,"n","n","n","n"
"1054",695220,"Summer2018",2018,2018-07-25 12:07:00,9,7.73,32.47661,1.134,-0.08,0.192,-1.50036627466988,3.46,"n","n","n","n"
"1055",695220,"Summer2018",2018,2018-07-25 12:37:00,9,7.701,35.18796,1.127,-0.081,0.188,-1.49904747229112,3.46,"n","n","n","n"
"1056",695220,"Summer2018",2018,2018-07-25 13:07:00,9,8.005,7.55791,1.144,-0.08,0.179,-1.50097991458255,3.46,"n","n","n","n"
"1057",695220,"Summer2018",2018,2018-07-25 13:37:00,9,7.948,32.16433,1.137,-0.079,0.172,-1.50142672293323,3.46,"n","n","n","n"
"1058",695220,"Summer2018",2018,2018-07-25 14:07:00,9,8.015,8.74869,1.148,-0.093,0.251,-1.48996239487145,3.46,"n","n","n","n"
"1059",695220,"Summer2018",2018,2018-07-25 14:37:00,9,7.682,20.31496,1.139,-0.08,0.191,-1.50067443489729,3.46,"n","n","n","n"
"1060",695220,"Summer2018",2018,2018-07-25 15:07:00,9,7.872,8.49769,1.169,-0.089,0.224,-1.49480946741933,3.46,"n","n","o","n"
"1061",695220,"Summer2018",2018,2018-07-25 15:37:00,9,7.644,3.81631,1.134,-0.077,0.19,-1.50299915913151,3.46,"n","n","n","n"
"1062",695220,"Summer2018",2018,2018-07-25 16:07:00,9,7.796,20.1953,1.14,-0.081,0.184,-1.49986290351077,3.46,"n","n","n","n"
"1063",695220,"Summer2018",2018,2018-07-25 16:37:00,9,7.739,40.48515,1.136,-0.081,0.188,-1.49961397930642,3.46,"n","n","n","n"
"1064",695220,"Summer2018",2018,2018-07-25 17:07:00,9,7.749,9.16021,1.139,-0.097,0.24,-1.48583889639488,3.46,"n","n","n","n"
"1065",695220,"Summer2018",2018,2018-07-25 17:37:00,9,7.977,11.533,1.137,-0.09,0.24,-1.49180535504415,3.46,"n","n","n","n"
"1066",695220,"Summer2018",2018,2018-07-25 18:07:00,9,7.977,19.71957,1.126,-0.082,0.199,-1.49810049990784,3.46,"n","n","n","n"
"1067",695220,"Summer2018",2018,2018-07-25 18:37:00,9,8.109,10.67202,1.132,-0.079,0.198,-1.50112130860371,3.46,"n","n","n","n"
